Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
stressSuiteRetailOrder,Chrome 77.0.3865.90,,2019-10-05 22:54:37,2019-10-05 22:59:38,5m - 0.794s,PASSED
,,,,,,
Test Cases/EditOrder-V/retailOrderBO,Chrome 77.0.3865.90,,2019-10-05 22:54:45,2019-10-05 22:59:36,4m - 50.695s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 77.0.3865.90,,2019-10-05 22:54:48,2019-10-05 22:54:49,0.969s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,2019-10-05 22:54:54,2019-10-05 22:55:36,41.791s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/backOfficeLogin""), [""BOURL"":"""", ""BOuser"":"""", ""BOpass"":""""], STOP_ON_FAILURE)",Chrome 77.0.3865.90,,2019-10-05 22:55:36,2019-10-05 22:57:17,1m - 40.827s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Home/a_Shows  Orders""))",Chrome 77.0.3865.90,,2019-10-05 22:57:17,2019-10-05 22:57:20,3.894s,PASSED
delay(1),Chrome 77.0.3865.90,,2019-10-05 22:57:20,2019-10-05 22:57:21,1.010s,PASSED
"click(findTestObject(""Page_cabi Home/a_Shows  Orders""))",Chrome 77.0.3865.90,,2019-10-05 22:57:21,2019-10-05 22:57:24,2.078s,PASSED
"click(findTestObject(""Page_cabi Home/a_retail_purchases""))",Chrome 77.0.3865.90,,2019-10-05 22:57:24,2019-10-05 22:57:35,11.906s,PASSED
delay(3),Chrome 77.0.3865.90,,2019-10-05 22:57:35,2019-10-05 22:57:38,3.009s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Home/existingCustomer""))",Chrome 77.0.3865.90,,2019-10-05 22:57:38,2019-10-05 22:57:40,1.917s,PASSED
contactNumber = 3,Chrome 77.0.3865.90,,2019-10-05 22:57:40,2019-10-05 22:57:40,0.002s,PASSED
"firstName = findTestData(""contactData"").getValue(""firstName"", contactNumber)",Chrome 77.0.3865.90,,2019-10-05 22:57:40,2019-10-05 22:57:41,0.163s,PASSED
"lastName = findTestData(""contactData"").getValue(""lastName"", contactNumber)",Chrome 77.0.3865.90,,2019-10-05 22:57:41,2019-10-05 22:57:41,0.274s,PASSED
