Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DashboardSuite,Chrome 76.0.3809.87,,2019-08-05 14:27:54,2019-08-05 14:38:04,10m - 9.801s,FAILED
,,,,,,
Test Cases/VirtualShow/VS_Automation,Chrome 76.0.3809.87,,2019-08-05 14:27:55,2019-08-05 14:38:03,10m - 8.063s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.87,,2019-08-05 14:27:56,2019-08-05 14:27:56,0.085s,PASSED
"dataFile = ""micrositeData""",Chrome 76.0.3809.87,,2019-08-05 14:27:57,2019-08-05 14:27:57,0.002s,PASSED
"guest1Mail = findTestData(dataFile).getValue(""guest1Mail"", 1)",Chrome 76.0.3809.87,,2019-08-05 14:27:57,2019-08-05 14:27:59,1.379s,PASSED
"guest1Pass = findTestData(dataFile).getValue(""guest1Pass"", 1)",Chrome 76.0.3809.87,,2019-08-05 14:27:59,2019-08-05 14:27:59,0.067s,PASSED
"dataFile = ""virtualShowData""",Chrome 76.0.3809.87,,2019-08-05 14:27:59,2019-08-05 14:27:59,0.001s,PASSED
"hostess = findTestData(dataFile).getValue(""hostess"", 1)",Chrome 76.0.3809.87,,2019-08-05 14:27:59,2019-08-05 14:27:59,0.116s,PASSED
"cohostess = findTestData(dataFile).getValue(""cohostess"", 1)",Chrome 76.0.3809.87,,2019-08-05 14:27:59,2019-08-05 14:27:59,0.073s,PASSED
"guest1 = findTestData(dataFile).getValue(""guest1"", 1)",Chrome 76.0.3809.87,,2019-08-05 14:27:59,2019-08-05 14:27:59,0.044s,PASSED
"guest2 = findTestData(dataFile).getValue(""guest2"", 1)",Chrome 76.0.3809.87,,2019-08-05 14:27:59,2019-08-05 14:27:59,0.069s,PASSED
"RSTestEnvt = findTestData(""envtData"").getValue(""RSTestEnvt"", 1)",Chrome 76.0.3809.87,,2019-08-05 14:27:59,2019-08-05 14:27:59,0.095s,PASSED
"BOURL = findTestData(""envtData"").getValue(""BOURL"", 1)",Chrome 76.0.3809.87,,2019-08-05 14:27:59,2019-08-05 14:27:59,0.062s,PASSED
actualGuestList = new java.util.ArrayList(),Chrome 76.0.3809.87,,2019-08-05 14:27:59,2019-08-05 14:27:59,0.002s,PASSED
yesList = new java.util.ArrayList(),Chrome 76.0.3809.87,,2019-08-05 14:27:59,2019-08-05 14:27:59,0.002s,PASSED
noList = new java.util.ArrayList(),Chrome 76.0.3809.87,,2019-08-05 14:27:59,2019-08-05 14:27:59,0.010s,PASSED
maybeList = new java.util.ArrayList(),Chrome 76.0.3809.87,,2019-08-05 14:27:59,2019-08-05 14:27:59,0.008s,PASSED
noreplyList = new java.util.ArrayList(),Chrome 76.0.3809.87,,2019-08-05 14:27:59,2019-08-05 14:27:59,0.005s,PASSED
presentList = new java.util.ArrayList(),Chrome 76.0.3809.87,,2019-08-05 14:27:59,2019-08-05 14:27:59,0.005s,PASSED
allList = new java.util.ArrayList(),Chrome 76.0.3809.87,,2019-08-05 14:27:59,2019-08-05 14:27:59,0.002s,PASSED
"callTestCase(findTestCase(""VirtualShow/createShow""), [""testEnvt"":"""", ""username"":"""", ""password"":"""", ""stylist"":"""", ""hostess"":"""", ""cohostess"":"""", ""guest1"":"""", ""guest2"":"""", ""verifyHostess"":"""", ... ], STOP_ON_FAILURE)",Chrome 76.0.3809.87,,2019-08-05 14:27:59,2019-08-05 14:30:00,2m - 1.067s,PASSED
hostessObj = new commonUtility.VSGuest(hostess),Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.010s,PASSED
cohostessObj = new commonUtility.VSGuest(cohostess),Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.000s,PASSED
guest1Obj = new commonUtility.VSGuest(guest1),Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.001s,PASSED
guest2Obj = new commonUtility.VSGuest(guest2),Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.001s,PASSED
driver = getWebDriver(),Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.009s,PASSED
executor = driver,Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.000s,PASSED
currentPage = getUrl(),Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.018s,PASSED
currentTab = getWindowIndex(),Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.021s,PASSED
driver = getWebDriver(),Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.001s,PASSED
favorites = 0,Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.001s,PASSED
favorites = 0,Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.000s,PASSED
favorites = 0,Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.000s,PASSED
favorites = 0,Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.001s,PASSED
allList.add(hostessObj),Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.001s,PASSED
allList.add(cohostessObj),Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.001s,PASSED
allList.add(guest1Obj),Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.000s,PASSED
allList.add(guest2Obj),Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.001s,PASSED
yesList.add(hostessObj),Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.000s,PASSED
yesList.add(cohostessObj),Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.001s,PASSED
noreplyList.add(guest1Obj),Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.001s,PASSED
noreplyList.add(guest2Obj),Chrome 76.0.3809.87,,2019-08-05 14:30:00,2019-08-05 14:30:00,0.000s,PASSED
