Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DTYVSNESuite,Chrome 78.0.3904.70,,2019-11-06 03:26:11,2019-11-06 03:29:29,3m - 17.942s,PASSED
,,,,,,
Test Cases/VirtualShow/BODTY/DTYVSNotEligible,Chrome 78.0.3904.70,,2019-11-06 03:26:13,2019-11-06 03:29:28,3m - 14.698s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 78.0.3904.70,,2019-11-06 03:26:14,2019-11-06 03:26:15,0.103s,PASSED
sa = new org.testng.asserts.SoftAssert(),Chrome 78.0.3904.70,,2019-11-06 03:26:18,2019-11-06 03:26:19,0.063s,PASSED
"dataFile = ""virtualShowData""",Chrome 78.0.3904.70,,2019-11-06 03:26:19,2019-11-06 03:26:19,0.006s,PASSED
"guest1 = findTestData(dataFile).getValue(""guest1"", 1)",Chrome 78.0.3904.70,,2019-11-06 03:26:19,2019-11-06 03:26:24,5.238s,PASSED
"guest2 = findTestData(dataFile).getValue(""guest2"", 1)",Chrome 78.0.3904.70,,2019-11-06 03:26:24,2019-11-06 03:26:24,0.215s,PASSED
"hostess = findTestData(dataFile).getValue(""hostess"", 1)",Chrome 78.0.3904.70,,2019-11-06 03:26:24,2019-11-06 03:26:24,0.207s,PASSED
"cohostess = findTestData(dataFile).getValue(""cohostess"", 1)",Chrome 78.0.3904.70,,2019-11-06 03:26:24,2019-11-06 03:26:25,0.396s,PASSED
dfMM = new java.text.SimpleDateFormat(MM),Chrome 78.0.3904.70,,2019-11-06 03:26:25,2019-11-06 03:26:25,0.021s,PASSED
dfDD = new java.text.SimpleDateFormat(dd),Chrome 78.0.3904.70,,2019-11-06 03:26:25,2019-11-06 03:26:25,0.001s,PASSED
dfYYYY = new java.text.SimpleDateFormat(yyyy),Chrome 78.0.3904.70,,2019-11-06 03:26:25,2019-11-06 03:26:25,0.001s,PASSED
today = getInstance().getTime(),Chrome 78.0.3904.70,,2019-11-06 03:26:25,2019-11-06 03:26:25,0.054s,PASSED
c = Calendar.getInstance(),Chrome 78.0.3904.70,,2019-11-06 03:26:25,2019-11-06 03:26:25,0.041s,PASSED
c.setTime(today),Chrome 78.0.3904.70,,2019-11-06 03:26:25,2019-11-06 03:26:25,0.003s,PASSED
"c.add(DATE, 3)",Chrome 78.0.3904.70,,2019-11-06 03:26:25,2019-11-06 03:26:25,0.009s,PASSED
newShowDate = c.getTime(),Chrome 78.0.3904.70,,2019-11-06 03:26:25,2019-11-06 03:26:25,0.002s,PASSED
vsyear = dfYYYY.format(newShowDate),Chrome 78.0.3904.70,,2019-11-06 03:26:25,2019-11-06 03:26:25,0.003s,PASSED
vsmonth = dfMM.format(newShowDate),Chrome 78.0.3904.70,,2019-11-06 03:26:25,2019-11-06 03:26:25,0.002s,PASSED
vsday = dfDD.format(newShowDate),Chrome 78.0.3904.70,,2019-11-06 03:26:25,2019-11-06 03:26:25,0.001s,PASSED
"c.add(DATE, -2)",Chrome 78.0.3904.70,,2019-11-06 03:26:25,2019-11-06 03:26:25,0.003s,PASSED
showEligDate = c.getTime(),Chrome 78.0.3904.70,,2019-11-06 03:26:25,2019-11-06 03:26:25,0.001s,PASSED
vsyearElig = dfYYYY.format(showEligDate),Chrome 78.0.3904.70,,2019-11-06 03:26:25,2019-11-06 03:26:25,0.001s,PASSED
vsmonthElig = dfMM.format(showEligDate),Chrome 78.0.3904.70,,2019-11-06 03:26:25,2019-11-06 03:26:25,0.001s,PASSED
vsdayElig = dfDD.format(showEligDate),Chrome 78.0.3904.70,,2019-11-06 03:26:25,2019-11-06 03:26:25,0.001s,PASSED
"println(UtilityMethods.concat(""from DTY: "", vsday, "" "", vsmonth, "" "", vsyear))",Chrome 78.0.3904.70,,2019-11-06 03:26:25,2019-11-06 03:26:25,0.047s,PASSED
"callTestCase(findTestCase(""VirtualShow/createShow""), [""testEnvt"":"""", ""username"":"""", ""password"":"""", ""stylist"":"""", ""hostess"":"""", ""cohostess"":"""", ""guest1"":"""", ""guest2"":"""", ""verifyHostess"":"""", ... ], CONTINUE_ON_FAILURE)",Chrome 78.0.3904.70,,2019-11-06 03:26:25,2019-11-06 03:28:01,1m - 36.033s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Edit Show - Send Invitations/a_orders""))",Chrome 78.0.3904.70,,2019-11-06 03:28:01,2019-11-06 03:28:03,2.597s,PASSED
g1Vars = UtilityMethods.splitPersonName(guest1),Chrome 78.0.3904.70,,2019-11-06 03:28:03,2019-11-06 03:28:03,0.001s,PASSED
"g1Var = UtilityMethods.concat(g1Vars[1], "", "", g1Vars[0])",Chrome 78.0.3904.70,,2019-11-06 03:28:03,2019-11-06 03:28:03,0.001s,PASSED
"buttonPlaceOrder = UtilityMethods.createTestObject(""buttoPlaceOrder"", ""//table[@class='show-order-table']/tbody/tr/td/span[contains(text(), '"", g1Var, ""')]/parent::td/following-sibling::td[1]/button"")",Chrome 78.0.3904.70,,2019-11-06 03:28:03,2019-11-06 03:28:03,0.003s,PASSED
click(buttonPlaceOrder),Chrome 78.0.3904.70,,2019-11-06 03:28:03,2019-11-06 03:28:07,3.387s,PASSED
delay(3),Chrome 78.0.3904.70,,2019-11-06 03:28:07,2019-11-06 03:28:10,3.003s,PASSED
"DTYMsg = UtilityMethods.concat(""This order will become eligible for ""Direct to You"" shipping after "", vsmonthElig, ""/"", vsdayElig, ""."")",Chrome 78.0.3904.70,,2019-11-06 03:28:10,2019-11-06 03:28:10,0.001s,PASSED
"println(getText(findTestObject(""Object Repository/virualShowRSVPOR/DTY/label_DtyEligibility"")))",Chrome 78.0.3904.70,,2019-11-06 03:28:10,2019-11-06 03:28:10,0.086s,PASSED
"verifyElementText(findTestObject(""Object Repository/virualShowRSVPOR/DTY/label_DtyEligibility""), DTYMsg, CONTINUE_ON_FAILURE)",Chrome 78.0.3904.70,,2019-11-06 03:28:10,2019-11-06 03:28:10,0.066s,PASSED
"check(findTestObject(""Object Repository/Page_cabi Home/a_same_shipping_address""))",Chrome 78.0.3904.70,,2019-11-06 03:28:10,2019-11-06 03:28:10,0.065s,PASSED
delay(3),Chrome 78.0.3904.70,,2019-11-06 03:28:10,2019-11-06 03:28:13,3.003s,PASSED
driver = getWebDriver(),Chrome 78.0.3904.70,,2019-11-06 03:28:13,2019-11-06 03:28:13,0.018s,PASSED
executor = driver,Chrome 78.0.3904.70,,2019-11-06 03:28:13,2019-11-06 03:28:13,0.034s,PASSED
"executor.executeScript(""arguments[0].click();"", findWebElement(findTestObject(""Object Repository/Page_cabi Home/a_order_items""), 5))",Chrome 78.0.3904.70,,2019-11-06 03:28:13,2019-11-06 03:28:13,0.060s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Retail Store/span_quick_entry""))",Chrome 78.0.3904.70,,2019-11-06 03:28:13,2019-11-06 03:28:17,3.511s,PASSED
delay(3),Chrome 78.0.3904.70,,2019-11-06 03:28:17,2019-11-06 03:28:20,3.006s,PASSED
"emptyCart = findWebElements(findTestObject(""Object Repository/Page_cabi Personal Store/removeFromCart""), 5)",Chrome 78.0.3904.70,,2019-11-06 03:28:20,2019-11-06 03:28:25,5.169s,PASSED
if (emptyCart.size() > 0),Chrome 78.0.3904.70,,2019-11-06 03:28:25,2019-11-06 03:28:25,0.001s,PASSED
"addOnStyle = findTestData(""miscData"").getValue(""addOnStyle"", 1)",Chrome 78.0.3904.70,,2019-11-06 03:28:25,2019-11-06 03:28:25,0.041s,PASSED
