Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DTYSuite,Chrome 76.0.3809.132,,2019-09-23 20:06:02,2019-09-23 20:17:36,11m - 34.122s,PASSED
,,,,,,
Test Cases/VirtualShow/BODTY/DTY,Chrome 76.0.3809.132,,2019-09-23 20:06:02,2019-09-23 20:16:36,10m - 33.375s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.132,,2019-09-23 20:06:03,2019-09-23 20:06:03,0.145s,PASSED
"dataFile = ""virtualShowData""",Chrome 76.0.3809.132,,2019-09-23 20:06:04,2019-09-23 20:06:04,0.001s,PASSED
"guest1 = findTestData(dataFile).getValue(""guest1"", 1)",Chrome 76.0.3809.132,,2019-09-23 20:06:04,2019-09-23 20:06:05,1.086s,PASSED
"guest2 = findTestData(dataFile).getValue(""guest2"", 1)",Chrome 76.0.3809.132,,2019-09-23 20:06:05,2019-09-23 20:06:05,0.076s,PASSED
"hostess = findTestData(dataFile).getValue(""hostess"", 1)",Chrome 76.0.3809.132,,2019-09-23 20:06:05,2019-09-23 20:06:05,0.072s,PASSED
"cohostess = findTestData(dataFile).getValue(""cohostess"", 1)",Chrome 76.0.3809.132,,2019-09-23 20:06:05,2019-09-23 20:06:05,0.071s,PASSED
dfMM = new java.text.SimpleDateFormat(MM),Chrome 76.0.3809.132,,2019-09-23 20:06:05,2019-09-23 20:06:05,0.007s,PASSED
dfDD = new java.text.SimpleDateFormat(dd),Chrome 76.0.3809.132,,2019-09-23 20:06:05,2019-09-23 20:06:05,0.000s,PASSED
dfYYYY = new java.text.SimpleDateFormat(yyyy),Chrome 76.0.3809.132,,2019-09-23 20:06:05,2019-09-23 20:06:05,0.016s,PASSED
today = getInstance().getTime(),Chrome 76.0.3809.132,,2019-09-23 20:06:05,2019-09-23 20:06:05,0.022s,PASSED
c = Calendar.getInstance(),Chrome 76.0.3809.132,,2019-09-23 20:06:05,2019-09-23 20:06:05,0.000s,PASSED
c.setTime(today),Chrome 76.0.3809.132,,2019-09-23 20:06:05,2019-09-23 20:06:05,0.016s,PASSED
"c.add(DATE, 2)",Chrome 76.0.3809.132,,2019-09-23 20:06:05,2019-09-23 20:06:05,0.000s,PASSED
newShowDate = c.getTime(),Chrome 76.0.3809.132,,2019-09-23 20:06:05,2019-09-23 20:06:05,0.012s,PASSED
vsyear = dfYYYY.format(newShowDate),Chrome 76.0.3809.132,,2019-09-23 20:06:05,2019-09-23 20:06:05,0.000s,PASSED
vsmonth = dfMM.format(newShowDate),Chrome 76.0.3809.132,,2019-09-23 20:06:05,2019-09-23 20:06:05,0.000s,PASSED
vsday = dfDD.format(newShowDate),Chrome 76.0.3809.132,,2019-09-23 20:06:05,2019-09-23 20:06:05,0.000s,PASSED
"println(UtilityMethods.concat(""from DTY: "", vsday, "" "", vsmonth, "" "", vsyear))",Chrome 76.0.3809.132,,2019-09-23 20:06:05,2019-09-23 20:06:05,0.027s,PASSED
"callTestCase(findTestCase(""VirtualShow/createAPhysicalShow""), [""BOURL"":"""", ""BOuser"":"""", ""BOpass"":"""", ""hostess"":"""", ""cohostess"":"""", ""vsday"":vsday, ""vsmonth"":vsmonth, ""vsyear"":vsyear], STOP_ON_FAILURE)",Chrome 76.0.3809.132,,2019-09-23 20:06:05,2019-09-23 20:07:36,1m - 31.422s,PASSED
driver = getWebDriver(),Chrome 76.0.3809.132,,2019-09-23 20:07:36,2019-09-23 20:07:36,0.000s,PASSED
executor = driver,Chrome 76.0.3809.132,,2019-09-23 20:07:36,2019-09-23 20:07:36,0.001s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Edit Show - Send Invitations/a_orders""))",Chrome 76.0.3809.132,,2019-09-23 20:07:36,2019-09-23 20:07:38,1.787s,PASSED
g1Vars = UtilityMethods.splitPersonName(guest1),Chrome 76.0.3809.132,,2019-09-23 20:07:38,2019-09-23 20:07:38,0.000s,PASSED
"g1Var = UtilityMethods.concat(g1Vars[1], "", "", g1Vars[0])",Chrome 76.0.3809.132,,2019-09-23 20:07:38,2019-09-23 20:07:38,0.001s,PASSED
"buttonPlaceOrder = UtilityMethods.createTestObject(""buttoPlaceOrder"", ""//table[@class='show-order-table']/tbody/tr/td/span[contains(text(), '"", g1Var, ""')]/parent::td/following-sibling::td[1]/button"")",Chrome 76.0.3809.132,,2019-09-23 20:07:38,2019-09-23 20:07:38,0.003s,PASSED
click(buttonPlaceOrder),Chrome 76.0.3809.132,,2019-09-23 20:07:38,2019-09-23 20:07:41,3.036s,PASSED
delay(3),Chrome 76.0.3809.132,,2019-09-23 20:07:41,2019-09-23 20:07:44,3.004s,PASSED
"DTYMsg = ""Hooray! This order is eligible for ""Direct to You"" shipping.""",Chrome 76.0.3809.132,,2019-09-23 20:07:44,2019-09-23 20:07:44,0.001s,PASSED
"println(getText(findTestObject(""Object Repository/virualShowRSVPOR/DTY/label_DtyEligibility"")))",Chrome 76.0.3809.132,,2019-09-23 20:07:44,2019-09-23 20:07:44,0.071s,PASSED
"verifyElementText(findTestObject(""Object Repository/virualShowRSVPOR/DTY/label_DtyEligibility""), DTYMsg, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.132,,2019-09-23 20:07:44,2019-09-23 20:07:44,0.028s,PASSED
"executor.executeScript(""arguments[0].checked=true;"", findWebElement(findTestObject(""Object Repository/Page_cabi Home/a_same_shipping_address""), 10))",Chrome 76.0.3809.132,,2019-09-23 20:07:44,2019-09-23 20:07:44,0.042s,PASSED
delay(3),Chrome 76.0.3809.132,,2019-09-23 20:07:44,2019-09-23 20:07:47,3.002s,PASSED
