Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EditOrderSuite,Chrome 78.0.3904.70,,2019-11-05 17:44:01,2019-11-05 17:51:43,7m - 42.122s,PASSED
,,,,,,
Test Cases/EditOrder-V/rsEditOrderDonation,Chrome 78.0.3904.70,,2019-11-05 17:44:02,2019-11-05 17:47:53,3m - 51.292s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 78.0.3904.70,,2019-11-05 17:44:02,2019-11-05 17:44:02,0.059s,PASSED
"callTestCase(findTestCase(""EditOrder/retailOrderBO""), [""editScenarioNumber"":4], STOP_ON_FAILURE)",Chrome 78.0.3904.70,,2019-11-05 17:44:02,2019-11-05 17:46:12,2m - 9.359s,PASSED
delay(10),Chrome 78.0.3904.70,,2019-11-05 17:46:12,2019-11-05 17:46:22,10.006s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/rsLogin""), [""RSURL"":"""", ""RSuser"":"""", ""RSpass"":""""], STOP_ON_FAILURE)",Chrome 78.0.3904.70,,2019-11-05 17:46:22,2019-11-05 17:47:23,1m - 1.247s,PASSED
"callTestCase(findTestCase(""EditOrder/rsOrderHistoryConfirm""), [""orderID"":"""", ""editScenarioNumber"":4], STOP_ON_FAILURE)",Chrome 78.0.3904.70,,2019-11-05 17:47:23,2019-11-05 17:47:53,29.912s,PASSED
,,,,,,
Test Cases/EditOrder-V/rsEditOrderGiftCard,Chrome 78.0.3904.70,,2019-11-05 17:47:53,2019-11-05 17:51:43,3m - 49.565s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 78.0.3904.70,,2019-11-05 17:47:53,2019-11-05 17:47:53,0.002s,PASSED
"callTestCase(findTestCase(""EditOrder/retailOrderBO""), [""editScenarioNumber"":3], STOP_ON_FAILURE)",Chrome 78.0.3904.70,,2019-11-05 17:47:53,2019-11-05 17:50:00,2m - 6.547s,PASSED
delay(10),Chrome 78.0.3904.70,,2019-11-05 17:50:00,2019-11-05 17:50:10,10.004s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/rsLogin""), [""RSURL"":"""", ""RSuser"":"""", ""RSpass"":""""], STOP_ON_FAILURE)",Chrome 78.0.3904.70,,2019-11-05 17:50:10,2019-11-05 17:51:19,1m - 8.907s,PASSED
"callTestCase(findTestCase(""EditOrder/rsOrderHistoryConfirm""), [""orderID"":"""", ""editScenarioNumber"":3], STOP_ON_FAILURE)",Chrome 78.0.3904.70,,2019-11-05 17:51:19,2019-11-05 17:51:43,23.666s,PASSED
