Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EditOrderTestSuit,Chrome 75.0.3770.100,,2019-06-20 15:33:55,2019-06-20 15:49:49,15m - 53.702s,FAILED
,,,,,,
Test Cases/editOrder/rsEditOrderDonation,Chrome 75.0.3770.100,,2019-06-20 15:33:56,2019-06-20 15:37:38,3m - 42.266s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,2019-06-20 15:33:56,2019-06-20 15:33:56,0.055s,PASSED
"callTestCase(findTestCase(""editOrder/retailOrderBO""), [""editScenarioNumber"":4], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-20 15:33:56,2019-06-20 15:36:00,2m - 3.975s,PASSED
delay(10),Chrome 75.0.3770.100,,2019-06-20 15:36:00,2019-06-20 15:36:10,10.005s,PASSED
"callTestCase(findTestCase(""virtualShowRSVP/setVHost""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-20 15:36:10,2019-06-20 15:36:19,8.902s,PASSED
"callTestCase(findTestCase(""editOrder/rsLogin""), [""RSURL"":"""", ""RSuser"":"""", ""RSpass"":""""], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-20 15:36:19,2019-06-20 15:37:10,51.296s,PASSED
"callTestCase(findTestCase(""editOrder/rsOrderHistoryConfirm""), [""orderID"":"""", ""editScenarioNumber"":4], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-20 15:37:10,2019-06-20 15:37:38,27.579s,PASSED
,,,,,,
Test Cases/editOrder/rsEditOrderGiftCard,Chrome 75.0.3770.100,,2019-06-20 15:37:38,2019-06-20 15:39:36,1m - 58.300s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,2019-06-20 15:37:38,2019-06-20 15:37:38,0.002s,PASSED
"callTestCase(findTestCase(""editOrder/retailOrderBO""), [""editScenarioNumber"":3], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-20 15:37:38,2019-06-20 15:39:36,1m - 58.075s,FAILED
,,,,,,
Test Cases/editOrder/rsEditOrderPartialShip,Chrome 75.0.3770.100,,2019-06-20 15:39:36,2019-06-20 15:41:46,2m - 9.332s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,2019-06-20 15:39:36,2019-06-20 15:39:36,0.001s,PASSED
"callTestCase(findTestCase(""editOrder/retailOrderBO""), [""editScenarioNumber"":5], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-20 15:39:37,2019-06-20 15:41:46,2m - 9.056s,FAILED
,,,,,,
Test Cases/editOrder/rsEditOrderRS,Chrome 75.0.3770.100,,2019-06-20 15:41:46,2019-06-20 15:45:24,3m - 37.931s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,2019-06-20 15:41:46,2019-06-20 15:41:46,0.002s,PASSED
"openBrowser("""")",Chrome 75.0.3770.100,,2019-06-20 15:41:46,2019-06-20 15:41:49,3.229s,PASSED
