Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DashboardSuite,Chrome 76.0.3809.132,,2019-09-24 13:25:46,2019-09-24 13:34:40,8m - 54.223s,FAILED
,,,,,,
Test Cases/VirtualShow/VS_Automation,Chrome 76.0.3809.132,,2019-09-24 13:25:46,2019-09-24 13:34:39,8m - 52.784s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.132,,2019-09-24 13:25:47,2019-09-24 13:25:47,0.059s,PASSED
"dataFile = ""micrositeData""",Chrome 76.0.3809.132,,2019-09-24 13:25:48,2019-09-24 13:25:48,0.001s,PASSED
"guest1Mail = findTestData(dataFile).getValue(""guest1Mail"", 1)",Chrome 76.0.3809.132,,2019-09-24 13:25:48,2019-09-24 13:25:49,1.456s,PASSED
"guest1Pass = findTestData(dataFile).getValue(""guest1Pass"", 1)",Chrome 76.0.3809.132,,2019-09-24 13:25:49,2019-09-24 13:25:49,0.144s,PASSED
"dataFile = ""virtualShowData""",Chrome 76.0.3809.132,,2019-09-24 13:25:49,2019-09-24 13:25:49,0.002s,PASSED
"hostess = findTestData(dataFile).getValue(""hostess"", 1)",Chrome 76.0.3809.132,,2019-09-24 13:25:49,2019-09-24 13:25:49,0.115s,PASSED
"cohostess = findTestData(dataFile).getValue(""cohostess"", 1)",Chrome 76.0.3809.132,,2019-09-24 13:25:49,2019-09-24 13:25:49,0.091s,PASSED
"guest1 = findTestData(dataFile).getValue(""guest1"", 1)",Chrome 76.0.3809.132,,2019-09-24 13:25:49,2019-09-24 13:25:50,0.095s,PASSED
"guest2 = findTestData(dataFile).getValue(""guest2"", 1)",Chrome 76.0.3809.132,,2019-09-24 13:25:50,2019-09-24 13:25:50,0.082s,PASSED
"RSTestEnvt = findTestData(""envtData"").getValue(""RSTestEnvt"", 1)",Chrome 76.0.3809.132,,2019-09-24 13:25:50,2019-09-24 13:25:50,0.055s,PASSED
"BOURL = findTestData(""envtData"").getValue(""BOURL"", 1)",Chrome 76.0.3809.132,,2019-09-24 13:25:50,2019-09-24 13:25:50,0.057s,PASSED
actualGuestList = new java.util.ArrayList(),Chrome 76.0.3809.132,,2019-09-24 13:25:50,2019-09-24 13:25:50,0.006s,PASSED
yesList = new java.util.ArrayList(),Chrome 76.0.3809.132,,2019-09-24 13:25:50,2019-09-24 13:25:50,0.001s,PASSED
noList = new java.util.ArrayList(),Chrome 76.0.3809.132,,2019-09-24 13:25:50,2019-09-24 13:25:50,0.004s,PASSED
maybeList = new java.util.ArrayList(),Chrome 76.0.3809.132,,2019-09-24 13:25:50,2019-09-24 13:25:50,0.001s,PASSED
noreplyList = new java.util.ArrayList(),Chrome 76.0.3809.132,,2019-09-24 13:25:50,2019-09-24 13:25:50,0.001s,PASSED
presentList = new java.util.ArrayList(),Chrome 76.0.3809.132,,2019-09-24 13:25:50,2019-09-24 13:25:50,0.002s,PASSED
allList = new java.util.ArrayList(),Chrome 76.0.3809.132,,2019-09-24 13:25:50,2019-09-24 13:25:50,0.001s,PASSED
