Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
NewArrivalsSuite1,Chrome 77.0.3865.90,,2019-10-03 13:59:26,2019-10-03 14:09:15,9m - 48.790s,FAILED
,,,,,,
Test Cases/NA_Timezone_Separated/BORetail1,Chrome 77.0.3865.90,,2019-10-03 13:59:26,2019-10-03 14:02:01,2m - 35.211s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 77.0.3865.90,,2019-10-03 13:59:26,2019-10-03 13:59:26,0.067s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,2019-10-03 13:59:27,2019-10-03 13:59:31,4.371s,PASSED
driver = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-03 13:59:31,2019-10-03 13:59:31,0.001s,PASSED
executor = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-03 13:59:31,2019-10-03 13:59:31,0.003s,PASSED
"for ([timeRow = 1, timeRow <= 1, (timeRow++)])",Chrome 77.0.3865.90,,2019-10-03 13:59:31,2019-10-03 14:02:01,2m - 30.112s,PASSED
,,,,,,
Test Cases/NA_Timezone_Separated/BORetail2,Chrome 77.0.3865.90,,2019-10-03 14:02:01,2019-10-03 14:04:29,2m - 27.288s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 77.0.3865.90,,2019-10-03 14:02:01,2019-10-03 14:02:01,0.003s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,2019-10-03 14:02:02,2019-10-03 14:02:05,2.858s,PASSED
driver = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-03 14:02:05,2019-10-03 14:02:05,0.000s,PASSED
executor = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-03 14:02:05,2019-10-03 14:02:05,0.000s,PASSED
"for ([timeRow = 2, timeRow <= 2, (timeRow++)])",Chrome 77.0.3865.90,,2019-10-03 14:02:05,2019-10-03 14:04:29,2m - 24.209s,PASSED
,,,,,,
Test Cases/NA_Timezone_Separated/BORetail3,Chrome 77.0.3865.90,,2019-10-03 14:04:29,2019-10-03 14:05:40,1m - 11.074s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 77.0.3865.90,,2019-10-03 14:04:29,2019-10-03 14:04:29,0.000s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,2019-10-03 14:04:29,2019-10-03 14:04:32,2.867s,PASSED
driver = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-03 14:04:32,2019-10-03 14:04:32,0.000s,PASSED
executor = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-03 14:04:32,2019-10-03 14:04:32,0.000s,PASSED
"for ([timeRow = 3, timeRow <= 3, (timeRow++)])",Chrome 77.0.3865.90,,2019-10-03 14:04:32,2019-10-03 14:05:40,1m - 8.032s,FAILED
,,,,,,
Test Cases/NA_Timezone_Separated/BORetail4,Chrome 77.0.3865.90,,2019-10-03 14:05:40,2019-10-03 14:06:51,1m - 10.934s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 77.0.3865.90,,2019-10-03 14:05:40,2019-10-03 14:05:40,0.001s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,2019-10-03 14:05:40,2019-10-03 14:05:43,2.857s,PASSED
driver = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-03 14:05:43,2019-10-03 14:05:43,0.001s,PASSED
executor = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-03 14:05:43,2019-10-03 14:05:43,0.000s,PASSED
"for ([timeRow = 4, timeRow <= 4, (timeRow++)])",Chrome 77.0.3865.90,,2019-10-03 14:05:43,2019-10-03 14:06:51,1m - 7.837s,FAILED
,,,,,,
Test Cases/NA_Timezone_Separated/BORetail5,Chrome 77.0.3865.90,,2019-10-03 14:06:51,2019-10-03 14:08:01,1m - 10.197s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 77.0.3865.90,,2019-10-03 14:06:51,2019-10-03 14:06:51,0.001s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,2019-10-03 14:06:51,2019-10-03 14:06:54,2.892s,PASSED
driver = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-03 14:06:54,2019-10-03 14:06:54,0.001s,PASSED
executor = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-03 14:06:54,2019-10-03 14:06:54,0.000s,PASSED
"for ([timeRow = 5, timeRow <= 5, (timeRow++)])",Chrome 77.0.3865.90,,2019-10-03 14:06:54,2019-10-03 14:08:01,1m - 7.095s,FAILED
,,,,,,
Test Cases/NA_Timezone_Separated/BORetail6,Chrome 77.0.3865.90,,2019-10-03 14:08:01,2019-10-03 14:09:14,1m - 12.879s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 77.0.3865.90,,2019-10-03 14:08:01,2019-10-03 14:08:01,0.001s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,2019-10-03 14:08:01,2019-10-03 14:08:04,2.770s,PASSED
driver = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-03 14:08:04,2019-10-03 14:08:04,0.001s,PASSED
executor = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 77.0.3865.90,,2019-10-03 14:08:04,2019-10-03 14:08:04,0.000s,PASSED
"for ([timeRow = 6, timeRow <= 6, (timeRow++)])",Chrome 77.0.3865.90,,2019-10-03 14:08:04,2019-10-03 14:09:14,1m - 9.920s,FAILED
