Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ShowOrderTestSuite,Chrome 77.0.3865.90,,2019-10-06 01:09:51,2019-10-06 01:15:27,5m - 35.515s,ERROR
,,,,,,
Test Cases/StressTests/ShowOrder,Chrome 77.0.3865.90,,2019-10-06 01:10:01,2019-10-06 01:15:26,5m - 24.486s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 77.0.3865.90,,2019-10-06 01:10:03,2019-10-06 01:10:03,0.154s,PASSED
"dataFile = ""virtualShowData""",Chrome 77.0.3865.90,,2019-10-06 01:10:10,2019-10-06 01:10:10,0.004s,PASSED
"guest1 = findTestData(dataFile).getValue(""guest1"", 1)",Chrome 77.0.3865.90,,2019-10-06 01:10:10,2019-10-06 01:10:28,17.587s,PASSED
"guest2 = findTestData(dataFile).getValue(""guest2"", 1)",Chrome 77.0.3865.90,,2019-10-06 01:10:28,2019-10-06 01:10:28,0.431s,PASSED
"hostess = findTestData(dataFile).getValue(""hostess"", 1)",Chrome 77.0.3865.90,,2019-10-06 01:10:29,2019-10-06 01:10:29,0.271s,PASSED
"cohostess = findTestData(dataFile).getValue(""cohostess"", 1)",Chrome 77.0.3865.90,,2019-10-06 01:10:29,2019-10-06 01:10:29,0.445s,PASSED
dfMM = new java.text.SimpleDateFormat(MM),Chrome 77.0.3865.90,,2019-10-06 01:10:29,2019-10-06 01:10:29,0.058s,PASSED
dfDD = new java.text.SimpleDateFormat(dd),Chrome 77.0.3865.90,,2019-10-06 01:10:29,2019-10-06 01:10:29,0.003s,PASSED
dfYYYY = new java.text.SimpleDateFormat(yyyy),Chrome 77.0.3865.90,,2019-10-06 01:10:29,2019-10-06 01:10:29,0.004s,PASSED
today = getInstance().getTime(),Chrome 77.0.3865.90,,2019-10-06 01:10:29,2019-10-06 01:10:30,0.345s,PASSED
c = Calendar.getInstance(),Chrome 77.0.3865.90,,2019-10-06 01:10:30,2019-10-06 01:10:30,0.005s,PASSED
c.setTime(today),Chrome 77.0.3865.90,,2019-10-06 01:10:30,2019-10-06 01:10:30,0.065s,PASSED
"c.add(DATE, 0)",Chrome 77.0.3865.90,,2019-10-06 01:10:30,2019-10-06 01:10:30,0.011s,PASSED
newShowDate = c.getTime(),Chrome 77.0.3865.90,,2019-10-06 01:10:30,2019-10-06 01:10:30,0.007s,PASSED
vsyear = dfYYYY.format(newShowDate),Chrome 77.0.3865.90,,2019-10-06 01:10:30,2019-10-06 01:10:30,0.007s,PASSED
vsmonth = dfMM.format(newShowDate),Chrome 77.0.3865.90,,2019-10-06 01:10:30,2019-10-06 01:10:30,0.014s,PASSED
vsday = dfDD.format(newShowDate),Chrome 77.0.3865.90,,2019-10-06 01:10:30,2019-10-06 01:10:30,0.022s,PASSED
"println(UtilityMethods.concat(""from DTY: "", vsday, "" "", vsmonth, "" "", vsyear))",Chrome 77.0.3865.90,,2019-10-06 01:10:30,2019-10-06 01:10:30,0.483s,PASSED
"callTestCase(findTestCase(""VirtualShow/createAPhysicalShow""), [""BOURL"":"""", ""BOuser"":"""", ""BOpass"":"""", ""hostess"":"""", ""cohostess"":"""", ""vsday"":vsday, ""vsmonth"":vsmonth, ""vsyear"":vsyear], STOP_ON_FAILURE)",Chrome 77.0.3865.90,,2019-10-06 01:10:30,2019-10-06 01:13:42,3m - 11.720s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,2019-10-06 01:13:42,2019-10-06 01:13:42,0.002s,PASSED
executor = driver,Chrome 77.0.3865.90,,2019-10-06 01:13:42,2019-10-06 01:13:42,0.002s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Edit Show - Send Invitations/a_orders""))",Chrome 77.0.3865.90,,2019-10-06 01:13:42,2019-10-06 01:13:48,5.841s,PASSED
g1Vars = UtilityMethods.splitPersonName(guest1),Chrome 77.0.3865.90,,2019-10-06 01:13:48,2019-10-06 01:13:48,0.002s,PASSED
"g1Var = UtilityMethods.concat(g1Vars[1], "", "", g1Vars[0])",Chrome 77.0.3865.90,,2019-10-06 01:13:48,2019-10-06 01:13:48,0.002s,PASSED
"buttonPlaceOrder = UtilityMethods.createTestObject(""buttoPlaceOrder"", ""//table[@class='show-order-table']/tbody/tr/td/span[contains(text(), '"", g1Var, ""')]/parent::td/following-sibling::td[1]/button"")",Chrome 77.0.3865.90,,2019-10-06 01:13:48,2019-10-06 01:13:48,0.003s,PASSED
click(buttonPlaceOrder),Chrome 77.0.3865.90,,2019-10-06 01:13:48,2019-10-06 01:13:54,5.870s,PASSED
delay(3),Chrome 77.0.3865.90,,2019-10-06 01:13:54,2019-10-06 01:13:57,3.007s,PASSED
"DTYMsg = ""Hooray! This order is eligible for ""Direct to You"" shipping.""",Chrome 77.0.3865.90,,2019-10-06 01:13:57,2019-10-06 01:13:57,0.001s,PASSED
"println(getText(findTestObject(""Object Repository/virualShowRSVPOR/DTY/label_DtyEligibility"")))",Chrome 77.0.3865.90,,2019-10-06 01:13:57,2019-10-06 01:13:57,0.159s,PASSED
"executor.executeScript(""arguments[0].checked=true;"", findWebElement(findTestObject(""Object Repository/Page_cabi Home/a_same_shipping_address""), 10))",Chrome 77.0.3865.90,,2019-10-06 01:13:57,2019-10-06 01:13:57,0.065s,PASSED
delay(3),Chrome 77.0.3865.90,,2019-10-06 01:13:57,2019-10-06 01:14:00,3.006s,PASSED
"executor.executeScript(""arguments[0].click();"", findWebElement(findTestObject(""Object Repository/Page_cabi Home/a_order_items""), 5))",Chrome 77.0.3865.90,,2019-10-06 01:14:00,2019-10-06 01:14:00,0.093s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Retail Store/span_quick_entry""))",Chrome 77.0.3865.90,,2019-10-06 01:14:00,2019-10-06 01:14:05,4.680s,PASSED
delay(3),Chrome 77.0.3865.90,,2019-10-06 01:14:05,2019-10-06 01:14:08,3.006s,PASSED
"emptyCart = findWebElements(findTestObject(""Object Repository/Page_cabi Personal Store/removeFromCart""), 5)",Chrome 77.0.3865.90,,2019-10-06 01:14:08,2019-10-06 01:14:13,5.274s,PASSED
if (emptyCart.size() > 0),Chrome 77.0.3865.90,,2019-10-06 01:14:13,2019-10-06 01:14:13,0.001s,PASSED
"addOnStyle = ""2158""",Chrome 77.0.3865.90,,2019-10-06 01:14:13,2019-10-06 01:14:13,0.001s,PASSED
"addOnStyle2 = ""3709""",Chrome 77.0.3865.90,,2019-10-06 01:14:13,2019-10-06 01:14:13,0.001s,PASSED
"setText(findTestObject(""Object Repository/Page_cabi Create Order/input_Manual Discount_stylelookup_0""), addOnStyle)",Chrome 77.0.3865.90,,2019-10-06 01:14:13,2019-10-06 01:14:13,0.417s,PASSED
delay(2),Chrome 77.0.3865.90,,2019-10-06 01:14:13,2019-10-06 01:14:15,2.006s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_cabi Create Order/input_Manual Discount_stylelookup_0""), Keys.chord(ARROW_DOWN))",Chrome 77.0.3865.90,,2019-10-06 01:14:15,2019-10-06 01:14:16,0.127s,PASSED
delay(2),Chrome 77.0.3865.90,,2019-10-06 01:14:16,2019-10-06 01:14:18,2.006s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_cabi Create Order/input_Manual Discount_stylelookup_0""), Keys.chord(ARROW_DOWN))",Chrome 77.0.3865.90,,2019-10-06 01:14:18,2019-10-06 01:14:18,0.093s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_cabi Create Order/input_Manual Discount_stylelookup_0""), Keys.chord(ENTER))",Chrome 77.0.3865.90,,2019-10-06 01:14:18,2019-10-06 01:14:18,0.121s,PASSED
delay(5),Chrome 77.0.3865.90,,2019-10-06 01:14:18,2019-10-06 01:14:23,5.008s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Order Items/selectSize""))",Chrome 77.0.3865.90,,2019-10-06 01:14:23,2019-10-06 01:14:23,0.134s,PASSED
delay(3),Chrome 77.0.3865.90,,2019-10-06 01:14:23,2019-10-06 01:14:26,3.007s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Order Items/span_Add to Cart""))",Chrome 77.0.3865.90,,2019-10-06 01:14:26,2019-10-06 01:14:26,0.319s,PASSED
delay(5),Chrome 77.0.3865.90,,2019-10-06 01:14:26,2019-10-06 01:14:31,5.008s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Order Items/a_next""))",Chrome 77.0.3865.90,,2019-10-06 01:14:31,2019-10-06 01:14:32,0.318s,PASSED
delay(3),Chrome 77.0.3865.90,,2019-10-06 01:14:32,2019-10-06 01:14:35,3.009s,PASSED
"println(findWebElement(findTestObject(""Object Repository/Page_cabi Shipping/select_ship_to_show_loc""), 5).getAttribute(""disabled""))",Chrome 77.0.3865.90,,2019-10-06 01:14:35,2019-10-06 01:14:35,0.083s,PASSED
"executor.executeScript(""arguments[0].click();"", findWebElement(findTestObject(""Object Repository/Page_cabi Shipping/check_as_dty_order""), 5))",Chrome 77.0.3865.90,,2019-10-06 01:14:35,2019-10-06 01:14:36,1.333s,PASSED
delay(5),Chrome 77.0.3865.90,,2019-10-06 01:14:36,2019-10-06 01:14:41,5.006s,PASSED
delay(1),Chrome 77.0.3865.90,,2019-10-06 01:14:41,2019-10-06 01:14:42,1.006s,PASSED
"executor.executeScript(""arguments[0].click();"", findWebElement(findTestObject(""Object Repository/Page_cabi Shipping/check_as_dty_order""), 5))",Chrome 77.0.3865.90,,2019-10-06 01:14:42,2019-10-06 01:14:44,2.402s,PASSED
delay(5),Chrome 77.0.3865.90,,2019-10-06 01:14:44,2019-10-06 01:14:49,5.007s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Shipping/a_show_order_checkout_next""))",Chrome 77.0.3865.90,,2019-10-06 01:14:49,2019-10-06 01:14:50,0.727s,PASSED
delay(1),Chrome 77.0.3865.90,,2019-10-06 01:14:50,2019-10-06 01:14:51,1.007s,PASSED
"println(getText(findTestObject(""Object Repository/Page_cabi Shipping/div_DTY-warning_popup"")))",Chrome 77.0.3865.90,,2019-10-06 01:14:51,2019-10-06 01:14:51,0.110s,PASSED
delay(1),Chrome 77.0.3865.90,,2019-10-06 01:14:51,2019-10-06 01:14:52,1.009s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Shipping/button_DTY_warning_popup_ship_DTY""))",Chrome 77.0.3865.90,,2019-10-06 01:14:52,2019-10-06 01:14:54,1.609s,PASSED
delay(1),Chrome 77.0.3865.90,,2019-10-06 01:14:54,2019-10-06 01:14:55,1.006s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Shipping/a_make_first_payment""))",Chrome 77.0.3865.90,,2019-10-06 01:14:55,2019-10-06 01:14:56,1.002s,PASSED
delay(3),Chrome 77.0.3865.90,,2019-10-06 01:14:56,2019-10-06 01:14:59,3.008s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/showOrderPaeymentCC""), [:], STOP_ON_FAILURE)",Chrome 77.0.3865.90,,2019-10-06 01:14:59,2019-10-06 01:15:26,26.668s,ERROR
