Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DTYNESuite,Chrome 78.0.3904.70,,2019-11-06 14:57:17,2019-11-06 14:59:38,2m - 20.574s,ERROR
,,,,,,
Test Cases/VirtualShow/BODTY/DTYNotEligible,Chrome 78.0.3904.70,,2019-11-06 14:57:18,2019-11-06 14:59:37,2m - 18.576s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 78.0.3904.70,,2019-11-06 14:57:18,2019-11-06 14:57:19,0.329s,PASSED
sa = new org.testng.asserts.SoftAssert(),Chrome 78.0.3904.70,,2019-11-06 14:57:24,2019-11-06 14:57:24,0.044s,PASSED
"dataFile = ""virtualShowData""",Chrome 78.0.3904.70,,2019-11-06 14:57:24,2019-11-06 14:57:24,0.005s,PASSED
"guest1 = findTestData(dataFile).getValue(""guest1"", 1)",Chrome 78.0.3904.70,,2019-11-06 14:57:24,2019-11-06 14:57:29,4.393s,PASSED
"guest2 = findTestData(dataFile).getValue(""guest2"", 1)",Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.107s,PASSED
"hostess = findTestData(dataFile).getValue(""hostess"", 1)",Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.107s,PASSED
"cohostess = findTestData(dataFile).getValue(""cohostess"", 1)",Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.121s,PASSED
dfMM = new java.text.SimpleDateFormat(MM),Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.043s,PASSED
dfDD = new java.text.SimpleDateFormat(dd),Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.003s,PASSED
dfYYYY = new java.text.SimpleDateFormat(yyyy),Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.001s,PASSED
today = getInstance().getTime(),Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.161s,PASSED
c = Calendar.getInstance(),Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.003s,PASSED
c.setTime(today),Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.003s,PASSED
"c.add(DATE, 3)",Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.100s,PASSED
newShowDate = c.getTime(),Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.002s,PASSED
vsyear = dfYYYY.format(newShowDate),Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.002s,PASSED
vsmonth = dfMM.format(newShowDate),Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.001s,PASSED
vsday = dfDD.format(newShowDate),Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.001s,PASSED
"c.add(DATE, -2)",Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.001s,PASSED
showEligDate = c.getTime(),Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.005s,PASSED
vsyearElig = dfYYYY.format(showEligDate),Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.002s,PASSED
vsmonthElig = dfMM.format(showEligDate),Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.001s,PASSED
vsdayElig = dfDD.format(showEligDate),Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.001s,PASSED
"println(UtilityMethods.concat(""from DTY: "", vsday, "" "", vsmonth, "" "", vsyear))",Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:57:29,0.045s,PASSED
"callTestCase(findTestCase(""VirtualShow/createAPhysicalShow""), [""BOURL"":"""", ""BOuser"":"""", ""BOpass"":"""", ""hostess"":"""", ""cohostess"":"""", ""vsday"":vsday, ""vsmonth"":vsmonth, ""vsyear"":vsyear], STOP_ON_FAILURE)",Chrome 78.0.3904.70,,2019-11-06 14:57:29,2019-11-06 14:59:29,1m - 59.826s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Edit Show - Send Invitations/a_orders""))",Chrome 78.0.3904.70,,2019-11-06 14:59:29,2019-11-06 14:59:31,1.693s,PASSED
