Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
NASuit2_addOnOrderRetail,Chrome 74.0.3729.169,,2019-05-27 18:23:55,2019-05-27 18:28:47,4m - 52.431s,FAILED
,,,,,,
Test Cases/addOnOrderRetail,Chrome 74.0.3729.169,,2019-05-27 18:23:56,2019-05-27 18:28:46,4m - 50.737s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-05-27 18:23:57,2019-05-27 18:23:57,0.056s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,,2019-05-27 18:23:58,2019-05-27 18:24:03,5.212s,PASSED
i = 1,Chrome 74.0.3729.169,,2019-05-27 18:24:03,2019-05-27 18:24:03,0.001s,PASSED
"for ([timeRow = 1, timeRow <= findTestData(""timezoneData"").getRowNumbers(), (timeRow++)])",Chrome 74.0.3729.169,,2019-05-27 18:24:03,2019-05-27 18:28:46,4m - 43.201s,FAILED
