Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EditOrderTestSuit,Chrome 76.0.3809.87,,2019-08-01 18:50:42,2019-08-01 18:55:12,4m - 29.672s,FAILED
,,,,,,
Test Cases/editOrder/rsEditOrderSimple,Chrome 76.0.3809.87,,2019-08-01 18:50:43,2019-08-01 18:53:38,2m - 54.685s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.87,,2019-08-01 18:50:44,2019-08-01 18:50:44,0.108s,PASSED
"callTestCase(findTestCase(""editOrder/retailOrderBO""), [""editScenarioNumber"":1], STOP_ON_FAILURE)",Chrome 76.0.3809.87,,2019-08-01 18:50:45,2019-08-01 18:53:38,2m - 52.933s,FAILED
,,,,,,
Test Cases/editOrder/rsEditOrderDonation,Chrome 76.0.3809.87,,2019-08-01 18:53:38,2019-08-01 18:54:54,1m - 15.794s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.87,,2019-08-01 18:53:38,2019-08-01 18:53:38,0.007s,PASSED
"callTestCase(findTestCase(""editOrder/retailOrderBO""), [""editScenarioNumber"":4], STOP_ON_FAILURE)",Chrome 76.0.3809.87,,2019-08-01 18:53:39,2019-08-01 18:54:54,1m - 14.741s,FAILED
,,,,,,
Test Cases/editOrder/rsEditOrderGiftCard,Chrome 76.0.3809.87,,2019-08-01 18:54:54,2019-08-01 18:55:04,10.892s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.87,,2019-08-01 18:54:54,2019-08-01 18:54:54,0.005s,PASSED
"callTestCase(findTestCase(""editOrder/retailOrderBO""), [""editScenarioNumber"":3], STOP_ON_FAILURE)",Chrome 76.0.3809.87,,2019-08-01 18:54:55,2019-08-01 18:55:04,9.820s,FAILED
,,,,,,
Test Cases/editOrder/rsEditOrderPartialShip,Chrome 76.0.3809.87,,2019-08-01 18:55:05,2019-08-01 18:55:11,6.892s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.87,,2019-08-01 18:55:05,2019-08-01 18:55:05,0.003s,PASSED
"callTestCase(findTestCase(""editOrder/retailOrderBO""), [""editScenarioNumber"":5], STOP_ON_FAILURE)",Chrome 76.0.3809.87,,2019-08-01 18:55:06,2019-08-01 18:55:11,5.596s,FAILED
