Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DTYEditSuite,Chrome 78.0.3904.108,,2019-12-03 17:00:07,2019-12-03 17:04:00,3m - 53.622s,PASSED
,,,,,,
Test Cases/VirtualShow/BODTY/DTYEdit,Chrome 78.0.3904.108,,2019-12-03 17:00:08,2019-12-03 17:03:59,3m - 51.619s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 78.0.3904.108,,2019-12-03 17:00:09,2019-12-03 17:00:09,0.450s,PASSED
"dataFile = ""virtualShowData""",Chrome 78.0.3904.108,,2019-12-03 17:00:12,2019-12-03 17:00:12,0.001s,PASSED
"guest1 = findTestData(dataFile).getValue(""guest1"", 1)",Chrome 78.0.3904.108,,2019-12-03 17:00:12,2019-12-03 17:00:15,2.678s,PASSED
dfMM = new java.text.SimpleDateFormat(MM),Chrome 78.0.3904.108,,2019-12-03 17:00:15,2019-12-03 17:00:15,0.028s,PASSED
dfDD = new java.text.SimpleDateFormat(dd),Chrome 78.0.3904.108,,2019-12-03 17:00:15,2019-12-03 17:00:15,0.002s,PASSED
dfYYYY = new java.text.SimpleDateFormat(yyyy),Chrome 78.0.3904.108,,2019-12-03 17:00:15,2019-12-03 17:00:15,0.002s,PASSED
today = getInstance().getTime(),Chrome 78.0.3904.108,,2019-12-03 17:00:15,2019-12-03 17:00:15,0.083s,PASSED
c = Calendar.getInstance(),Chrome 78.0.3904.108,,2019-12-03 17:00:15,2019-12-03 17:00:15,0.004s,PASSED
c.setTime(today),Chrome 78.0.3904.108,,2019-12-03 17:00:15,2019-12-03 17:00:15,0.004s,PASSED
"c.add(DATE, 2)",Chrome 78.0.3904.108,,2019-12-03 17:00:15,2019-12-03 17:00:15,0.005s,PASSED
newShowDate = c.getTime(),Chrome 78.0.3904.108,,2019-12-03 17:00:15,2019-12-03 17:00:15,0.007s,PASSED
vsyear = dfYYYY.format(newShowDate),Chrome 78.0.3904.108,,2019-12-03 17:00:15,2019-12-03 17:00:15,0.007s,PASSED
vsmonth = dfMM.format(newShowDate),Chrome 78.0.3904.108,,2019-12-03 17:00:15,2019-12-03 17:00:15,0.001s,PASSED
vsday = dfDD.format(newShowDate),Chrome 78.0.3904.108,,2019-12-03 17:00:15,2019-12-03 17:00:15,0.004s,PASSED
"println(UtilityMethods.concat(""from DTY: "", vsday, "" "", vsmonth, "" "", vsyear))",Chrome 78.0.3904.108,,2019-12-03 17:00:15,2019-12-03 17:00:15,0.095s,PASSED
"callTestCase(findTestCase(""VirtualShow/createAPhysicalShow""), [""BOURL"":"""", ""BOuser"":"""", ""BOpass"":"""", ""hostess"":"""", ""cohostess"":"""", ""vsday"":vsday, ""vsmonth"":vsmonth, ""vsyear"":vsyear], STOP_ON_FAILURE)",Chrome 78.0.3904.108,,2019-12-03 17:00:15,2019-12-03 17:02:10,1m - 55.054s,PASSED
driver = getWebDriver(),Chrome 78.0.3904.108,,2019-12-03 17:02:10,2019-12-03 17:02:10,0.000s,PASSED
executor = driver,Chrome 78.0.3904.108,,2019-12-03 17:02:10,2019-12-03 17:02:10,0.001s,PASSED
sa = new org.testng.asserts.SoftAssert(),Chrome 78.0.3904.108,,2019-12-03 17:02:10,2019-12-03 17:02:10,0.015s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Edit Show - Send Invitations/a_orders""))",Chrome 78.0.3904.108,,2019-12-03 17:02:10,2019-12-03 17:02:12,1.582s,PASSED
g1Vars = UtilityMethods.splitPersonName(guest1),Chrome 78.0.3904.108,,2019-12-03 17:02:12,2019-12-03 17:02:12,0.001s,PASSED
"g1Var = UtilityMethods.concat(g1Vars[1], "", "", g1Vars[0])",Chrome 78.0.3904.108,,2019-12-03 17:02:12,2019-12-03 17:02:12,0.001s,PASSED
"buttonPlaceOrder = UtilityMethods.createTestObject(""buttoPlaceOrder"", ""//table[@class='show-order-table']/tbody/tr/td/span[contains(text(), '"", g1Var, ""')]/parent::td/following-sibling::td[1]/button"")",Chrome 78.0.3904.108,,2019-12-03 17:02:12,2019-12-03 17:02:12,0.002s,PASSED
click(buttonPlaceOrder),Chrome 78.0.3904.108,,2019-12-03 17:02:12,2019-12-03 17:02:15,2.929s,PASSED
delay(3),Chrome 78.0.3904.108,,2019-12-03 17:02:15,2019-12-03 17:02:18,3.003s,PASSED
"DTYMsg = ""Hooray! This order is eligible for ""Direct to You"" shipping.""",Chrome 78.0.3904.108,,2019-12-03 17:02:18,2019-12-03 17:02:18,0.001s,PASSED
"println(getText(findTestObject(""Object Repository/virualShowRSVPOR/DTY/label_DtyEligibility"")))",Chrome 78.0.3904.108,,2019-12-03 17:02:18,2019-12-03 17:02:18,0.049s,PASSED
"verifyElementText(findTestObject(""Object Repository/virualShowRSVPOR/DTY/label_DtyEligibility""), DTYMsg, CONTINUE_ON_FAILURE)",Chrome 78.0.3904.108,,2019-12-03 17:02:18,2019-12-03 17:02:18,0.038s,PASSED
"executor.executeScript(""arguments[0].click();"", findWebElement(findTestObject(""Object Repository/Page_cabi Home/a_same_shipping_address""), 10))",Chrome 78.0.3904.108,,2019-12-03 17:02:18,2019-12-03 17:02:18,0.045s,PASSED
delay(3),Chrome 78.0.3904.108,,2019-12-03 17:02:18,2019-12-03 17:02:21,3.002s,PASSED
"check(findTestObject(""Object Repository/Page_cabi Home/a_same_shipping_address""))",Chrome 78.0.3904.108,,2019-12-03 17:02:21,2019-12-03 17:02:21,0.104s,PASSED
delay(3),Chrome 78.0.3904.108,,2019-12-03 17:02:21,2019-12-03 17:02:24,3.002s,PASSED
driver = getWebDriver(),Chrome 78.0.3904.108,,2019-12-03 17:02:24,2019-12-03 17:02:24,0.001s,PASSED
executor = driver,Chrome 78.0.3904.108,,2019-12-03 17:02:24,2019-12-03 17:02:24,0.001s,PASSED
"executor.executeScript(""arguments[0].click();"", findWebElement(findTestObject(""Object Repository/Page_cabi Home/a_order_items""), 5))",Chrome 78.0.3904.108,,2019-12-03 17:02:24,2019-12-03 17:02:24,0.046s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Retail Store/span_quick_entry""))",Chrome 78.0.3904.108,,2019-12-03 17:02:24,2019-12-03 17:02:28,3.729s,PASSED
delay(3),Chrome 78.0.3904.108,,2019-12-03 17:02:28,2019-12-03 17:02:31,3.003s,PASSED
