Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DTYSuite,Chrome 76.0.3809.132,,2019-09-23 20:00:34,2019-09-23 20:04:08,3m - 34.375s,ERROR
,,,,,,
Test Cases/VirtualShow/BODTY/DTY,Chrome 76.0.3809.132,,2019-09-23 20:00:34,2019-09-23 20:03:46,3m - 11.391s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.132,,2019-09-23 20:00:34,2019-09-23 20:00:35,0.157s,PASSED
"dataFile = ""virtualShowData""",Chrome 76.0.3809.132,,2019-09-23 20:00:35,2019-09-23 20:00:35,0.002s,PASSED
"guest1 = findTestData(dataFile).getValue(""guest1"", 1)",Chrome 76.0.3809.132,,2019-09-23 20:00:35,2019-09-23 20:00:36,1.165s,PASSED
"guest2 = findTestData(dataFile).getValue(""guest2"", 1)",Chrome 76.0.3809.132,,2019-09-23 20:00:36,2019-09-23 20:00:37,0.089s,PASSED
"hostess = findTestData(dataFile).getValue(""hostess"", 1)",Chrome 76.0.3809.132,,2019-09-23 20:00:37,2019-09-23 20:00:37,0.046s,PASSED
"cohostess = findTestData(dataFile).getValue(""cohostess"", 1)",Chrome 76.0.3809.132,,2019-09-23 20:00:37,2019-09-23 20:00:37,0.042s,PASSED
dfMM = new java.text.SimpleDateFormat(MM),Chrome 76.0.3809.132,,2019-09-23 20:00:37,2019-09-23 20:00:37,0.007s,PASSED
dfDD = new java.text.SimpleDateFormat(dd),Chrome 76.0.3809.132,,2019-09-23 20:00:37,2019-09-23 20:00:37,0.000s,PASSED
dfYYYY = new java.text.SimpleDateFormat(yyyy),Chrome 76.0.3809.132,,2019-09-23 20:00:37,2019-09-23 20:00:37,0.000s,PASSED
today = getInstance().getTime(),Chrome 76.0.3809.132,,2019-09-23 20:00:37,2019-09-23 20:00:37,0.029s,PASSED
c = Calendar.getInstance(),Chrome 76.0.3809.132,,2019-09-23 20:00:37,2019-09-23 20:00:37,0.000s,PASSED
c.setTime(today),Chrome 76.0.3809.132,,2019-09-23 20:00:37,2019-09-23 20:00:37,0.000s,PASSED
"c.add(DATE, 2)",Chrome 76.0.3809.132,,2019-09-23 20:00:37,2019-09-23 20:00:37,0.009s,PASSED
newShowDate = c.getTime(),Chrome 76.0.3809.132,,2019-09-23 20:00:37,2019-09-23 20:00:37,0.000s,PASSED
vsyear = dfYYYY.format(newShowDate),Chrome 76.0.3809.132,,2019-09-23 20:00:37,2019-09-23 20:00:37,0.000s,PASSED
vsmonth = dfMM.format(newShowDate),Chrome 76.0.3809.132,,2019-09-23 20:00:37,2019-09-23 20:00:37,0.000s,PASSED
vsday = dfDD.format(newShowDate),Chrome 76.0.3809.132,,2019-09-23 20:00:37,2019-09-23 20:00:37,0.000s,PASSED
"println(UtilityMethods.concat(""from DTY: "", vsday, "" "", vsmonth, "" "", vsyear))",Chrome 76.0.3809.132,,2019-09-23 20:00:37,2019-09-23 20:00:37,0.016s,PASSED
"callTestCase(findTestCase(""VirtualShow/createAPhysicalShow""), [""BOURL"":"""", ""BOuser"":"""", ""BOpass"":"""", ""hostess"":"""", ""cohostess"":"""", ""vsday"":vsday, ""vsmonth"":vsmonth, ""vsyear"":vsyear], STOP_ON_FAILURE)",Chrome 76.0.3809.132,,2019-09-23 20:00:37,2019-09-23 20:02:09,1m - 32.711s,PASSED
driver = getWebDriver(),Chrome 76.0.3809.132,,2019-09-23 20:02:09,2019-09-23 20:02:09,0.001s,PASSED
executor = driver,Chrome 76.0.3809.132,,2019-09-23 20:02:09,2019-09-23 20:02:09,0.002s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Edit Show - Send Invitations/a_orders""))",Chrome 76.0.3809.132,,2019-09-23 20:02:09,2019-09-23 20:02:11,1.705s,PASSED
g1Vars = UtilityMethods.splitPersonName(guest1),Chrome 76.0.3809.132,,2019-09-23 20:02:11,2019-09-23 20:02:11,0.000s,PASSED
"g1Var = UtilityMethods.concat(g1Vars[1], "", "", g1Vars[0])",Chrome 76.0.3809.132,,2019-09-23 20:02:11,2019-09-23 20:02:11,0.001s,PASSED
"buttonPlaceOrder = UtilityMethods.createTestObject(""buttoPlaceOrder"", ""//table[@class='show-order-table']/tbody/tr/td/span[contains(text(), '"", g1Var, ""')]/parent::td/following-sibling::td[1]/button"")",Chrome 76.0.3809.132,,2019-09-23 20:02:11,2019-09-23 20:02:11,0.002s,PASSED
click(buttonPlaceOrder),Chrome 76.0.3809.132,,2019-09-23 20:02:11,2019-09-23 20:02:14,2.604s,PASSED
delay(3),Chrome 76.0.3809.132,,2019-09-23 20:02:14,2019-09-23 20:02:17,3.003s,PASSED
"DTYMsg = ""Hooray! This order is eligible for ""Direct to You"" shipping.""",Chrome 76.0.3809.132,,2019-09-23 20:02:17,2019-09-23 20:02:17,0.001s,PASSED
"println(getText(findTestObject(""Object Repository/virualShowRSVPOR/DTY/label_DtyEligibility"")))",Chrome 76.0.3809.132,,2019-09-23 20:02:17,2019-09-23 20:02:17,0.076s,PASSED
"verifyElementText(findTestObject(""Object Repository/virualShowRSVPOR/DTY/label_DtyEligibility""), DTYMsg, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.132,,2019-09-23 20:02:17,2019-09-23 20:02:17,0.028s,PASSED
"executor.executeScript(""arguments[0].checked=true;"", findWebElement(findTestObject(""Object Repository/Page_cabi Home/a_same_shipping_address""), 10))",Chrome 76.0.3809.132,,2019-09-23 20:02:17,2019-09-23 20:02:17,0.043s,PASSED
delay(3),Chrome 76.0.3809.132,,2019-09-23 20:02:17,2019-09-23 20:02:20,3.002s,PASSED
"executor.executeScript(""arguments[0].click();"", findWebElement(findTestObject(""Object Repository/Page_cabi Home/a_order_items""), 5))",Chrome 76.0.3809.132,,2019-09-23 20:02:20,2019-09-23 20:02:20,0.076s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Retail Store/span_quick_entry""))",Chrome 76.0.3809.132,,2019-09-23 20:02:20,2019-09-23 20:02:24,3.937s,PASSED
delay(3),Chrome 76.0.3809.132,,2019-09-23 20:02:24,2019-09-23 20:02:27,3.004s,PASSED
"emptyCart = findWebElements(findTestObject(""Object Repository/Page_cabi Personal Store/removeFromCart""), 5)",Chrome 76.0.3809.132,,2019-09-23 20:02:27,2019-09-23 20:02:32,5.235s,PASSED
if (emptyCart.size() > 0),Chrome 76.0.3809.132,,2019-09-23 20:02:32,2019-09-23 20:02:32,0.001s,PASSED
"addOnStyle = findTestData(""miscData"").getValue(""addOnStyle"", 1)",Chrome 76.0.3809.132,,2019-09-23 20:02:32,2019-09-23 20:02:32,0.047s,PASSED
"addOnStyle2 = findTestData(""miscData"").getValue(""addOnStyle"", 2)",Chrome 76.0.3809.132,,2019-09-23 20:02:32,2019-09-23 20:02:32,0.038s,PASSED
"setText(findTestObject(""Object Repository/Page_cabi Create Order/input_Manual Discount_stylelookup_0""), addOnStyle)",Chrome 76.0.3809.132,,2019-09-23 20:02:32,2019-09-23 20:02:32,0.161s,PASSED
delay(2),Chrome 76.0.3809.132,,2019-09-23 20:02:32,2019-09-23 20:02:34,2.004s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_cabi Create Order/input_Manual Discount_stylelookup_0""), Keys.chord(ARROW_DOWN))",Chrome 76.0.3809.132,,2019-09-23 20:02:34,2019-09-23 20:02:34,0.073s,PASSED
delay(2),Chrome 76.0.3809.132,,2019-09-23 20:02:34,2019-09-23 20:02:36,2.004s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_cabi Create Order/input_Manual Discount_stylelookup_0""), Keys.chord(ARROW_DOWN))",Chrome 76.0.3809.132,,2019-09-23 20:02:37,2019-09-23 20:02:37,0.073s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_cabi Create Order/input_Manual Discount_stylelookup_0""), Keys.chord(ENTER))",Chrome 76.0.3809.132,,2019-09-23 20:02:37,2019-09-23 20:02:37,0.055s,PASSED
delay(5),Chrome 76.0.3809.132,,2019-09-23 20:02:37,2019-09-23 20:02:42,5.005s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Order Items/selectSize""))",Chrome 76.0.3809.132,,2019-09-23 20:02:42,2019-09-23 20:02:42,0.092s,PASSED
delay(3),Chrome 76.0.3809.132,,2019-09-23 20:02:42,2019-09-23 20:02:45,3.005s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Order Items/span_Add to Cart""))",Chrome 76.0.3809.132,,2019-09-23 20:02:45,2019-09-23 20:02:45,0.303s,PASSED
delay(5),Chrome 76.0.3809.132,,2019-09-23 20:02:45,2019-09-23 20:02:50,5.003s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Order Items/a_next""))",Chrome 76.0.3809.132,,2019-09-23 20:02:50,2019-09-23 20:02:50,0.158s,PASSED
delay(3),Chrome 76.0.3809.132,,2019-09-23 20:02:50,2019-09-23 20:02:53,3.006s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_cabi Shipping/label_DTYMsg1""), ""This order is eligible for ""Direct to You"" shipping."", CONTINUE_ON_FAILURE)",Chrome 76.0.3809.132,,2019-09-23 20:02:53,2019-09-23 20:02:53,0.083s,PASSED
delay(1),Chrome 76.0.3809.132,,2019-09-23 20:02:53,2019-09-23 20:02:54,1.003s,PASSED
