Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ShowOrderTestSuite,Chrome 77.0.3865.90,,2019-10-06 00:48:51,2019-10-06 00:52:30,3m - 38.589s,FAILED
,,,,,,
Test Cases/StressTests/ShowOrder,Chrome 77.0.3865.90,,2019-10-06 00:48:57,2019-10-06 00:52:28,3m - 31.243s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 77.0.3865.90,,2019-10-06 00:49:02,2019-10-06 00:49:03,0.599s,PASSED
"dataFile = ""virtualShowData""",Chrome 77.0.3865.90,,2019-10-06 00:49:11,2019-10-06 00:49:11,0.006s,PASSED
"guest1 = findTestData(dataFile).getValue(""guest1"", 1)",Chrome 77.0.3865.90,,2019-10-06 00:49:11,2019-10-06 00:49:24,13.207s,PASSED
"guest2 = findTestData(dataFile).getValue(""guest2"", 1)",Chrome 77.0.3865.90,,2019-10-06 00:49:24,2019-10-06 00:49:25,0.780s,PASSED
"hostess = findTestData(dataFile).getValue(""hostess"", 1)",Chrome 77.0.3865.90,,2019-10-06 00:49:25,2019-10-06 00:49:26,0.907s,PASSED
"cohostess = findTestData(dataFile).getValue(""cohostess"", 1)",Chrome 77.0.3865.90,,2019-10-06 00:49:26,2019-10-06 00:49:26,0.579s,PASSED
dfMM = new java.text.SimpleDateFormat(MM),Chrome 77.0.3865.90,,2019-10-06 00:49:26,2019-10-06 00:49:27,0.266s,PASSED
dfDD = new java.text.SimpleDateFormat(dd),Chrome 77.0.3865.90,,2019-10-06 00:49:27,2019-10-06 00:49:27,0.007s,PASSED
dfYYYY = new java.text.SimpleDateFormat(yyyy),Chrome 77.0.3865.90,,2019-10-06 00:49:27,2019-10-06 00:49:27,0.004s,PASSED
today = getInstance().getTime(),Chrome 77.0.3865.90,,2019-10-06 00:49:27,2019-10-06 00:49:27,0.164s,PASSED
c = Calendar.getInstance(),Chrome 77.0.3865.90,,2019-10-06 00:49:27,2019-10-06 00:49:27,0.020s,PASSED
c.setTime(today),Chrome 77.0.3865.90,,2019-10-06 00:49:27,2019-10-06 00:49:27,0.010s,PASSED
"c.add(DATE, 0)",Chrome 77.0.3865.90,,2019-10-06 00:49:27,2019-10-06 00:49:27,0.012s,PASSED
newShowDate = c.getTime(),Chrome 77.0.3865.90,,2019-10-06 00:49:27,2019-10-06 00:49:27,0.010s,PASSED
vsyear = dfYYYY.format(newShowDate),Chrome 77.0.3865.90,,2019-10-06 00:49:27,2019-10-06 00:49:27,0.011s,PASSED
vsmonth = dfMM.format(newShowDate),Chrome 77.0.3865.90,,2019-10-06 00:49:27,2019-10-06 00:49:27,0.004s,PASSED
vsday = dfDD.format(newShowDate),Chrome 77.0.3865.90,,2019-10-06 00:49:27,2019-10-06 00:49:27,0.038s,PASSED
"println(UtilityMethods.concat(""from DTY: "", vsday, "" "", vsmonth, "" "", vsyear))",Chrome 77.0.3865.90,,2019-10-06 00:49:27,2019-10-06 00:49:27,0.181s,PASSED
"callTestCase(findTestCase(""VirtualShow/createAPhysicalShow""), [""BOURL"":"""", ""BOuser"":"""", ""BOpass"":"""", ""hostess"":"""", ""cohostess"":"""", ""vsday"":vsday, ""vsmonth"":vsmonth, ""vsyear"":vsyear], STOP_ON_FAILURE)",Chrome 77.0.3865.90,,2019-10-06 00:49:27,2019-10-06 00:52:28,3m - 0.981s,FAILED
