Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
AddContacts,Chrome 78.0.3904.108,,2019-12-02 17:13:40,2019-12-02 17:22:32,8m - 51.325s,PASSED
,,,,,,
Test Cases/TestCaseUtilities/createContactBO,Chrome 78.0.3904.108,,2019-12-02 17:13:41,2019-12-02 17:16:52,3m - 10.806s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 78.0.3904.108,,2019-12-02 17:13:41,2019-12-02 17:13:41,0.132s,PASSED
"openBrowser("""")",Chrome 78.0.3904.108,,2019-12-02 17:13:41,2019-12-02 17:13:45,3.600s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/backOfficeLogin""), [""BOURL"":"""", ""BOuser"":"""", ""BOpass"":""""], STOP_ON_FAILURE)",Chrome 78.0.3904.108,,2019-12-02 17:13:45,2019-12-02 17:14:11,25.718s,PASSED
"noOfContacts = findTestData(""contactData"").getRowNumbers()",Chrome 78.0.3904.108,,2019-12-02 17:14:11,2019-12-02 17:14:11,0.126s,PASSED
"for ([row = 1, row <= noOfContacts, (row++)])",Chrome 78.0.3904.108,,2019-12-02 17:14:11,2019-12-02 17:16:51,2m - 39.905s,PASSED
closeBrowser(),Chrome 78.0.3904.108,,2019-12-02 17:16:51,2019-12-02 17:16:52,0.741s,PASSED
,,,,,,
Test Cases/TestCaseUtilities/userRegistration,Chrome 78.0.3904.108,,2019-12-02 17:16:52,2019-12-02 17:22:31,5m - 39.384s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 78.0.3904.108,,2019-12-02 17:16:52,2019-12-02 17:16:52,0.029s,PASSED
"openBrowser("""")",Chrome 78.0.3904.108,,2019-12-02 17:16:52,2019-12-02 17:16:54,2.131s,PASSED
"RSTestEnvt = findTestData(""envtData"").getValue(""RSTestEnvt"", 1)",Chrome 78.0.3904.108,,2019-12-02 17:16:54,2019-12-02 17:16:54,0.012s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/setVHost""), [:], CONTINUE_ON_FAILURE)",Chrome 78.0.3904.108,,2019-12-02 17:16:54,2019-12-02 17:17:03,9.309s,PASSED
sa = new org.testng.asserts.SoftAssert(),Chrome 78.0.3904.108,,2019-12-02 17:17:03,2019-12-02 17:17:03,0.012s,PASSED
"WMURL = findTestData(""envtData"").getValue(""WMURL"", 1)",Chrome 78.0.3904.108,,2019-12-02 17:17:03,2019-12-02 17:17:04,0.033s,PASSED
"WMEnvt = findTestData(""envtData"").getValue(""WMEnvt"", 1)",Chrome 78.0.3904.108,,2019-12-02 17:17:04,2019-12-02 17:17:04,0.051s,PASSED
"WMpass = findTestData(""credData"").getValue(""WMpass"", 1)",Chrome 78.0.3904.108,,2019-12-02 17:17:04,2019-12-02 17:17:04,0.018s,PASSED
"noOfContacts = findTestData(""contactData"").getRowNumbers()",Chrome 78.0.3904.108,,2019-12-02 17:17:04,2019-12-02 17:17:04,0.028s,PASSED
"for ([row = 1, row <= noOfContacts, (row++)])",Chrome 78.0.3904.108,,2019-12-02 17:17:04,2019-12-02 17:22:31,5m - 27.357s,PASSED
