Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EditOrderTestSuit,Chrome 75.0.3770.142,,2019-08-05 17:54:50,2019-08-05 17:56:20,1m - 29.622s,ERROR
,,,,,,
Test Cases/editOrder/rsEditOrderRS,Chrome 75.0.3770.142,,2019-08-05 17:54:50,2019-08-05 17:56:19,1m - 28.666s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.142,,2019-08-05 17:54:50,2019-08-05 17:54:50,0.021s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,,2019-08-05 17:54:51,2019-08-05 17:54:53,2.198s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/setVHost""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-08-05 17:54:53,2019-08-05 17:55:02,9.080s,PASSED
"callTestCase(findTestCase(""editOrder/retailOrderRS""), [""addOnStyle"":""""], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-08-05 17:55:02,2019-08-05 17:56:19,1m - 17.065s,ERROR
