Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MicrositeTestSuite,Chrome 74.0.3729.169,,2019-06-10 20:28:55,2019-06-10 20:29:48,52.896s,FAILED
,,,,,,
Test Cases/virtualShowRSVP/micrositeRSVPValidUser,Chrome 74.0.3729.169,,2019-06-10 20:28:55,2019-06-10 20:29:47,51.611s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-10 20:28:55,2019-06-10 20:28:56,0.191s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,,2019-06-10 20:28:56,2019-06-10 20:29:01,4.829s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,2019-06-10 20:29:01,2019-06-10 20:29:02,1.158s,PASSED
navigateToUrl(ofbizURL),Chrome 74.0.3729.169,,2019-06-10 20:29:02,2019-06-10 20:29:04,2.400s,PASSED
"setText(findTestObject(""Object Repository/virualShowRSVPOR/Page_/input_Username_username""), ofbizUser)",Chrome 74.0.3729.169,,2019-06-10 20:29:04,2019-06-10 20:29:05,0.245s,PASSED
"setText(findTestObject(""Object Repository/virualShowRSVPOR/Page_/input_Password_password""), ofbizPass)",Chrome 74.0.3729.169,,2019-06-10 20:29:05,2019-06-10 20:29:05,0.188s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_/input_Password_Submit""))",Chrome 74.0.3729.169,,2019-06-10 20:29:05,2019-06-10 20:29:09,3.929s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_/a_Set Vhost""))",Chrome 74.0.3729.169,,2019-06-10 20:29:09,2019-06-10 20:29:09,0.714s,PASSED
"selectOptionByValue(findTestObject(""virualShowRSVPOR/Page_/select_cabitest""), ""19"", true)",Chrome 74.0.3729.169,,2019-06-10 20:29:09,2019-06-10 20:29:10,0.572s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_/input""))",Chrome 74.0.3729.169,,2019-06-10 20:29:10,2019-06-10 20:29:12,2.049s,PASSED
"navigateToUrl(""https://mirandakate.cabitest5.com/show-microsite/104595204/"")",Chrome 74.0.3729.169,,2019-06-10 20:29:12,2019-06-10 20:29:47,34.800s,FAILED
