Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DTYEditSuite,Chrome 78.0.3904.108,,execu1t9o-r12e-x0e3c u1t6e:S5c1r:i2p6,execu1t9o-r12e-x0e3c u1t6e:S5c1r:i2p6t(""arguments[0]0.1c9l-i1c2k-(0);"",16f:i55:W1e6b,execu1t9o-r12e-x0e3c u1t6e:S5c1r:i2p6t(""arguments[0]0.1c9l-i1c2k-(0);"",16f:i55:W1e6bElement(findTestObjectm(""Objec.t Res,SxpFpAiInLgE/D
,,,,,,
Test Cases/VirtualShow/BODTY/DTYEdit,Chrome 78.0.3904.108,t0,t0lOrderStat2s0 1= getText(6f:i5n1d:27s,t0lOrderStat2s0 1= getText(6f:i5n1d:27stObject(""2b0j1e9c-t1 2R-e0p3o s1i6tor5y:/1P5a,g3/msp-a n4_8.1d21rs,FAILED
Start listener action : sampleBeforeTestCase,Chrome 78.0.3904.108,,2019-12-03 16:51:27,2019-12-03 16:51:28,0.429s,PASSED
"dataFile = ""virtualShowData""",Chrome 78.0.3904.108,,2019-12-03 16:51:29,2019-12-03 16:51:29,0.006s,PASSED
"guest1 = findTestData(dataFile).getValue(""guest1"", 1)",Chrome 78.0.3904.108,,2019-12-03 16:51:29,2019-12-03 16:51:32,2.429s,PASSED
dfMM = new java.text.SimpleDateFormat(MM),Chrome 78.0.3904.108,,2019-12-03 16:51:32,2019-12-03 16:51:32,0.031s,PASSED
dfDD = new java.text.SimpleDateFormat(dd),Chrome 78.0.3904.108,,2019-12-03 16:51:32,2019-12-03 16:51:32,0.006s,PASSED
dfYYYY = new java.text.SimpleDateFormat(yyyy),Chrome 78.0.3904.108,,2019-12-03 16:51:32,2019-12-03 16:51:32,0.002s,PASSED
today = getInstance().getTime(),Chrome 78.0.3904.108,,2019-12-03 16:51:32,2019-12-03 16:51:32,0.037s,PASSED
c = Calendar.getInstance(),Chrome 78.0.3904.108,,2019-12-03 16:51:32,2019-12-03 16:51:32,0.002s,PASSED
c.setTime(today),Chrome 78.0.3904.108,,2019-12-03 16:51:32,2019-12-03 16:51:32,0.006s,PASSED
"c.add(DATE, 2)",Chrome 78.0.3904.108,,2019-12-03 16:51:32,2019-12-03 16:51:32,0.018s,PASSED
newShowDate = c.getTime(),Chrome 78.0.3904.108,,2019-12-03 16:51:32,2019-12-03 16:51:32,0.002s,PASSED
vsyear = dfYYYY.format(newShowDate),Chrome 78.0.3904.108,,2019-12-03 16:51:32,2019-12-03 16:51:32,0.004s,PASSED
vsmonth = dfMM.format(newShowDate),Chrome 78.0.3904.108,,2019-12-03 16:51:32,2019-12-03 16:51:32,0.004s,PASSED
vsday = dfDD.format(newShowDate),Chrome 78.0.3904.108,,2019-12-03 16:51:32,2019-12-03 16:51:32,0.003s,PASSED
"println(UtilityMethods.concat(""from DTY: "", vsday, "" "", vsmonth, "" "", vsyear))",Chrome 78.0.3904.108,,2019-12-03 16:51:32,2019-12-03 16:51:32,0.043s,PASSED
"callTestCase(findTestCase(""VirtualShow/createAPhysicalShow""), [""BOURL"":"""", ""BOuser"":"""", ""BOpass"":"""", ""hostess"":"""", ""cohostess"":"""", ""vsday"":vsday, ""vsmonth"":vsmonth, ""vsyear"":vsyear], STOP_ON_FAILURE)",Chrome 78.0.3904.108,,2019-12-03 16:51:32,2019-12-03 16:53:21,1m - 49.060s,PASSED
driver = getWebDriver(),Chrome 78.0.3904.108,,2019-12-03 16:53:21,2019-12-03 16:53:21,0.001s,PASSED
executor = driver,Chrome 78.0.3904.108,,2019-12-03 16:53:21,2019-12-03 16:53:21,0.000s,PASSED
sa = new org.testng.asserts.SoftAssert(),Chrome 78.0.3904.108,,2019-12-03 16:53:21,2019-12-03 16:53:21,0.012s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Edit Show - Send Invitations/a_orders""))",Chrome 78.0.3904.108,,2019-12-03 16:53:21,2019-12-03 16:53:23,2.206s,PASSED
g1Vars = UtilityMethods.splitPersonName(guest1),Chrome 78.0.3904.108,,2019-12-03 16:53:23,2019-12-03 16:53:23,0.001s,PASSED
"g1Var = UtilityMethods.concat(g1Vars[1], "", "", g1Vars[0])",Chrome 78.0.3904.108,,2019-12-03 16:53:23,2019-12-03 16:53:23,0.001s,PASSED
"buttonPlaceOrder = UtilityMethods.createTestObject(""buttoPlaceOrder"", ""//table[@class='show-order-table']/tbody/tr/td/span[contains(text(), '"", g1Var, ""')]/parent::td/following-sibling::td[1]/button"")",Chrome 78.0.3904.108,,2019-12-03 16:53:23,2019-12-03 16:53:23,0.002s,PASSED
click(buttonPlaceOrder),Chrome 78.0.3904.108,,2019-12-03 16:53:23,2019-12-03 16:53:27,3.791s,PASSED
delay(3),Chrome 78.0.3904.108,,2019-12-03 16:53:27,2019-12-03 16:53:30,3.002s,PASSED
"DTYMsg = ""Hooray! This order is eligible for ""Direct to You"" shipping.""",Chrome 78.0.3904.108,,2019-12-03 16:53:30,2019-12-03 16:53:30,0.001s,PASSED
"println(getText(findTestObject(""Object Repository/virualShowRSVPOR/DTY/label_DtyEligibility"")))",Chrome 78.0.3904.108,,2019-12-03 16:53:30,2019-12-03 16:53:30,0.053s,PASSED
