Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ShowOrderTestSuite,Chrome 77.0.3865.90,,2019-10-05 21:40:48,2019-10-05 21:43:30,2m - 41.684s,FAILED
,,,,,,
Test Cases/StressTests/ShowOrder,Chrome 77.0.3865.90,,2019-10-05 21:40:49,2019-10-05 21:43:29,2m - 39.882s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 77.0.3865.90,,2019-10-05 21:40:50,2019-10-05 21:40:50,0.061s,PASSED
"dataFile = ""virtualShowData""",Chrome 77.0.3865.90,,2019-10-05 21:40:51,2019-10-05 21:40:51,0.003s,PASSED
"guest1 = findTestData(dataFile).getValue(""guest1"", 1)",Chrome 77.0.3865.90,,2019-10-05 21:40:51,2019-10-05 21:40:54,2.277s,PASSED
"guest2 = findTestData(dataFile).getValue(""guest2"", 1)",Chrome 77.0.3865.90,,2019-10-05 21:40:54,2019-10-05 21:40:54,0.146s,PASSED
"hostess = findTestData(dataFile).getValue(""hostess"", 1)",Chrome 77.0.3865.90,,2019-10-05 21:40:54,2019-10-05 21:40:54,0.158s,PASSED
"cohostess = findTestData(dataFile).getValue(""cohostess"", 1)",Chrome 77.0.3865.90,,2019-10-05 21:40:54,2019-10-05 21:40:54,0.118s,PASSED
dfMM = new java.text.SimpleDateFormat(MM),Chrome 77.0.3865.90,,2019-10-05 21:40:54,2019-10-05 21:40:54,0.034s,PASSED
dfDD = new java.text.SimpleDateFormat(dd),Chrome 77.0.3865.90,,2019-10-05 21:40:54,2019-10-05 21:40:54,0.008s,PASSED
dfYYYY = new java.text.SimpleDateFormat(yyyy),Chrome 77.0.3865.90,,2019-10-05 21:40:54,2019-10-05 21:40:54,0.005s,PASSED
today = getInstance().getTime(),Chrome 77.0.3865.90,,2019-10-05 21:40:54,2019-10-05 21:40:54,0.054s,PASSED
c = Calendar.getInstance(),Chrome 77.0.3865.90,,2019-10-05 21:40:54,2019-10-05 21:40:54,0.004s,PASSED
c.setTime(today),Chrome 77.0.3865.90,,2019-10-05 21:40:54,2019-10-05 21:40:54,0.006s,PASSED
"c.add(DATE, 0)",Chrome 77.0.3865.90,,2019-10-05 21:40:54,2019-10-05 21:40:54,0.009s,PASSED
newShowDate = c.getTime(),Chrome 77.0.3865.90,,2019-10-05 21:40:54,2019-10-05 21:40:54,0.008s,PASSED
vsyear = dfYYYY.format(newShowDate),Chrome 77.0.3865.90,,2019-10-05 21:40:54,2019-10-05 21:40:54,0.007s,PASSED
vsmonth = dfMM.format(newShowDate),Chrome 77.0.3865.90,,2019-10-05 21:40:54,2019-10-05 21:40:54,0.005s,PASSED
vsday = dfDD.format(newShowDate),Chrome 77.0.3865.90,,2019-10-05 21:40:54,2019-10-05 21:40:54,0.003s,PASSED
"println(UtilityMethods.concat(""from DTY: "", vsday, "" "", vsmonth, "" "", vsyear))",Chrome 77.0.3865.90,,2019-10-05 21:40:54,2019-10-05 21:40:54,0.093s,PASSED
"callTestCase(findTestCase(""VirtualShow/createAPhysicalShow""), [""BOURL"":"""", ""BOuser"":"""", ""BOpass"":"""", ""hostess"":"""", ""cohostess"":"""", ""vsday"":vsday, ""vsmonth"":vsmonth, ""vsyear"":vsyear], STOP_ON_FAILURE)",Chrome 77.0.3865.90,,2019-10-05 21:40:54,2019-10-05 21:42:44,1m - 49.337s,PASSED
driver = getWebDriver(),Chrome 77.0.3865.90,,2019-10-05 21:42:44,2019-10-05 21:42:44,0.002s,PASSED
executor = driver,Chrome 77.0.3865.90,,2019-10-05 21:42:44,2019-10-05 21:42:44,0.001s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Edit Show - Send Invitations/a_orders""))",Chrome 77.0.3865.90,,2019-10-05 21:42:44,2019-10-05 21:42:46,2.539s,PASSED
g1Vars = UtilityMethods.splitPersonName(guest1),Chrome 77.0.3865.90,,2019-10-05 21:42:46,2019-10-05 21:42:46,0.001s,PASSED
"g1Var = UtilityMethods.concat(g1Vars[1], "", "", g1Vars[0])",Chrome 77.0.3865.90,,2019-10-05 21:42:46,2019-10-05 21:42:46,0.001s,PASSED
"buttonPlaceOrder = UtilityMethods.createTestObject(""buttoPlaceOrder"", ""//table[@class='show-order-table']/tbody/tr/td/span[contains(text(), '"", g1Var, ""')]/parent::td/following-sibling::td[1]/button"")",Chrome 77.0.3865.90,,2019-10-05 21:42:46,2019-10-05 21:42:46,0.003s,PASSED
click(buttonPlaceOrder),Chrome 77.0.3865.90,,2019-10-05 21:42:46,2019-10-05 21:42:51,4.635s,PASSED
delay(3),Chrome 77.0.3865.90,,2019-10-05 21:42:51,2019-10-05 21:42:54,3.007s,PASSED
