Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EditOrderTestSuit,Chrome 75.0.3770.100,,2019-06-20 15:11:10,2019-06-20 15:29:20,18m - 10.112s,FAILED
,,,,,,
Test Cases/editOrder/rsEditOrderDonation,Chrome 75.0.3770.100,,2019-06-20 15:11:11,2019-06-20 15:14:52,3m - 41.279s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,2019-06-20 15:11:11,2019-06-20 15:11:11,0.052s,PASSED
"callTestCase(findTestCase(""editOrder/retailOrderBO""), [""editScenarioNumber"":4], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-20 15:11:11,2019-06-20 15:13:16,2m - 4.545s,PASSED
delay(10),Chrome 75.0.3770.100,,2019-06-20 15:13:16,2019-06-20 15:13:26,10.003s,PASSED
"callTestCase(findTestCase(""virtualShowRSVP/setVHost""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-20 15:13:26,2019-06-20 15:13:35,9.726s,PASSED
"callTestCase(findTestCase(""editOrder/rsLogin""), [""RSURL"":"""", ""RSuser"":"""", ""RSpass"":""""], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-20 15:13:35,2019-06-20 15:14:24,48.233s,PASSED
"callTestCase(findTestCase(""editOrder/rsOrderHistoryConfirm""), [""orderID"":"""", ""editScenarioNumber"":4], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-20 15:14:24,2019-06-20 15:14:52,28.274s,PASSED
,,,,,,
Test Cases/editOrder/rsEditOrderGiftCard,Chrome 75.0.3770.100,,2019-06-20 15:14:52,2019-06-20 15:18:21,3m - 28.804s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,2019-06-20 15:14:52,2019-06-20 15:14:52,0.001s,PASSED
"callTestCase(findTestCase(""editOrder/retailOrderBO""), [""editScenarioNumber"":3], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-20 15:14:52,2019-06-20 15:16:54,2m - 1.828s,PASSED
delay(10),Chrome 75.0.3770.100,,2019-06-20 15:16:54,2019-06-20 15:17:04,10.003s,PASSED
"callTestCase(findTestCase(""virtualShowRSVP/setVHost""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-20 15:17:04,2019-06-20 15:17:13,8.947s,PASSED
