Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MicrositeTestSuite,Chrome 74.0.3729.169,,2019-06-10 20:04:10,2019-06-10 20:07:59,3m - 48.779s,FAILED
,,,,,,
Test Cases/virtualShowRSVP/createShow,Chrome 74.0.3729.169,,2019-06-10 20:04:10,2019-06-10 20:06:01,1m - 50.281s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-10 20:04:11,2019-06-10 20:04:11,0.129s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,,2019-06-10 20:04:11,2019-06-10 20:04:16,4.593s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,2019-06-10 20:04:16,2019-06-10 20:04:17,1.252s,PASSED
navigateToUrl(testEnvt),Chrome 74.0.3729.169,,2019-06-10 20:04:17,2019-06-10 20:04:25,7.714s,PASSED
"setText(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi/input_username""), username)",Chrome 74.0.3729.169,,2019-06-10 20:04:25,2019-06-10 20:04:25,0.279s,PASSED
"setText(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi/input_password""), password)",Chrome 74.0.3729.169,,2019-06-10 20:04:25,2019-06-10 20:04:25,0.214s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi/input_consultantLogin""))",Chrome 74.0.3729.169,,2019-06-10 20:04:25,2019-06-10 20:04:34,8.470s,PASSED
delay(10),Chrome 74.0.3729.169,,2019-06-10 20:04:34,2019-06-10 20:04:44,10.043s,PASSED
"verifyElementText(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi/span_username""), stylist)",Chrome 74.0.3729.169,,2019-06-10 20:04:44,2019-06-10 20:04:44,0.117s,PASSED
"rightClick(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Home/a_shows _orders""))",Chrome 74.0.3729.169,,2019-06-10 20:04:44,2019-06-10 20:04:44,0.216s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Home/a_Create_A_Show""))",Chrome 74.0.3729.169,,2019-06-10 20:04:44,2019-06-10 20:04:48,3.452s,PASSED
"setText(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Create Show - Set Hostess/input_Hostess""), hostess)",Chrome 74.0.3729.169,,2019-06-10 20:04:48,2019-06-10 20:04:48,0.402s,PASSED
"rightClick(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Create Show - Set Hostess/input_Hostess""))",Chrome 74.0.3729.169,,2019-06-10 20:04:48,2019-06-10 20:04:48,0.111s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Create Show - Set Hostess/a_select_hostess""))",Chrome 74.0.3729.169,,2019-06-10 20:04:48,2019-06-10 20:04:49,0.674s,PASSED
"setText(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Create Show - Set Hostess/input_Hostess_Txt""), hostess)",Chrome 74.0.3729.169,,2019-06-10 20:04:49,2019-06-10 20:04:49,0.432s,PASSED
delay(3),Chrome 74.0.3729.169,,2019-06-10 20:04:49,2019-06-10 20:04:52,3.004s,PASSED
"validateHostessAddressMsg = findWebElements(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Create Show - Set Hostess/validate_address_msg""), 5)",Chrome 74.0.3729.169,,2019-06-10 20:04:52,2019-06-10 20:04:52,0.078s,PASSED
println(validateHostessAddressMsg.size()),Chrome 74.0.3729.169,,2019-06-10 20:04:52,2019-06-10 20:04:52,0.000s,PASSED
if (validateHostessAddressMsg.isEmpty()),Chrome 74.0.3729.169,,2019-06-10 20:04:52,2019-06-10 20:04:52,0.000s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Create Show - Set Hostess/select_Choose_From_Contacts_Co-Hostess""), ""3"", true)",Chrome 74.0.3729.169,,2019-06-10 20:04:52,2019-06-10 20:04:53,0.352s,PASSED
"setText(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Create Show - Set Hostess/input_Cohostess""), cohostess)",Chrome 74.0.3729.169,,2019-06-10 20:04:53,2019-06-10 20:04:53,0.490s,PASSED
"rightClick(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Create Show - Set Hostess/input_Cohostess""))",Chrome 74.0.3729.169,,2019-06-10 20:04:53,2019-06-10 20:04:53,0.145s,PASSED
"rightClick(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Create Show - Set Hostess/input_Cohostess""))",Chrome 74.0.3729.169,,2019-06-10 20:04:53,2019-06-10 20:04:53,0.098s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Create Show - Set Hostess/a_select_cohostess""))",Chrome 74.0.3729.169,,2019-06-10 20:04:54,2019-06-10 20:04:54,0.655s,PASSED
"setText(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Create Show - Set Hostess/input_Cohostess""), cohostess)",Chrome 74.0.3729.169,,2019-06-10 20:04:54,2019-06-10 20:04:55,0.407s,PASSED
delay(3),Chrome 74.0.3729.169,,2019-06-10 20:04:55,2019-06-10 20:04:58,3.011s,PASSED
"validateHostessAddressMsg = findWebElements(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Create Show - Set Hostess/validate_address_msg""), 5)",Chrome 74.0.3729.169,,2019-06-10 20:04:58,2019-06-10 20:04:58,0.035s,PASSED
if (validateHostessAddressMsg.size() != 4),Chrome 74.0.3729.169,,2019-06-10 20:04:58,2019-06-10 20:04:58,0.000s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Create Show - Set Hostess/input_next""))",Chrome 74.0.3729.169,,2019-06-10 20:04:58,2019-06-10 20:05:00,2.804s,PASSED
delay(5),Chrome 74.0.3729.169,,2019-06-10 20:05:00,2019-06-10 20:05:05,5.006s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Create Show - Time and Place/check_Virtual_Show""))",Chrome 74.0.3729.169,,2019-06-10 20:05:05,2019-06-10 20:05:06,0.142s,PASSED
"rightClick(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Create Show - Time and Place/input_Show_Date_Time""))",Chrome 74.0.3729.169,,2019-06-10 20:05:06,2019-06-10 20:05:06,0.161s,PASSED
"year = findTestData(""virtualShowData"").getValue(""vsyear"", 1)",Chrome 74.0.3729.169,,2019-06-10 20:05:06,2019-06-10 20:05:07,1.565s,PASSED
"month = findTestData(""virtualShowData"").getValue(""vsmonth"", 1)",Chrome 74.0.3729.169,,2019-06-10 20:05:07,2019-06-10 20:05:07,0.049s,PASSED
"day = findTestData(""virtualShowData"").getValue(""vsday"", 1)",Chrome 74.0.3729.169,,2019-06-10 20:05:07,2019-06-10 20:05:07,0.075s,PASSED
"xpath = UtilityMethods.concat(""//td[@data-month='"" + month - 1 + ""' and @data-year='"" + year + ""']/a[contains(text(), '"" + day + ""')]"")",Chrome 74.0.3729.169,,2019-06-10 20:05:07,2019-06-10 20:05:07,0.016s,PASSED
dateObj = new com.kms.katalon.core.testobject.TestObject(td_month_year_day),Chrome 74.0.3729.169,,2019-06-10 20:05:07,2019-06-10 20:05:07,0.007s,PASSED
"dateObj.addProperty(""xpath"", EQUALS, xpath)",Chrome 74.0.3729.169,,2019-06-10 20:05:07,2019-06-10 20:05:07,0.022s,PASSED
monthBound = 12,Chrome 74.0.3729.169,,2019-06-10 20:05:07,2019-06-10 20:05:07,0.001s,PASSED
"dateObjList = findWebElements(dateObj, 5)",Chrome 74.0.3729.169,,2019-06-10 20:05:07,2019-06-10 20:05:13,5.222s,PASSED
while (dateObjList.size() == 0 && monthBound > 0),Chrome 74.0.3729.169,,2019-06-10 20:05:13,2019-06-10 20:05:16,3.206s,PASSED
