Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
NewArrivalsSuite1,Chrome 77.0.3865.90,,2019-10-01 15:18:14,2019-10-01 15:20:25,2m - 11.221s,FAILED
,,,,,,
Test Cases/NA_Timezone_Separated/BOPersonal1,Chrome 77.0.3865.90,,2019-10-01 15:18:15,2019-10-01 15:20:24,2m - 9.215s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 77.0.3865.90,,2019-10-01 15:18:15,2019-10-01 15:18:15,0.129s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,2019-10-01 15:18:16,2019-10-01 15:18:21,4.780s,PASSED
"for ([timeRow = 1, timeRow <= 1, (timeRow++)])",Chrome 77.0.3865.90,,2019-10-01 15:18:21,2019-10-01 15:20:24,2m - 3.284s,FAILED
