Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MicrositeRSVPSuite,Chrome 76.0.3809.100,,2019-08-26 19:31:54,2019-08-26 19:34:18,2m - 23.819s,PASSED
,,,,,,
Test Cases/VirtualShow/newUserRegistrationRS,Chrome 76.0.3809.100,,2019-08-26 19:31:55,2019-08-26 19:34:17,2m - 22.044s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,2019-08-26 19:31:57,2019-08-26 19:31:57,0.072s,PASSED
"RSURL = findTestData(""envtData"").getValue(""RSURL"", 1)",Chrome 76.0.3809.100,/**********Faker initialization for Random Names********************/,2019-08-26 19:31:58,2019-08-26 19:31:59,0.175s,PASSED
"RSuser = findTestData(""credData"").getValue(""RSuser"", 1)",Chrome 76.0.3809.100,,2019-08-26 19:31:59,2019-08-26 19:31:59,0.118s,PASSED
"RSTestEnvt = findTestData(""envtData"").getValue(""RSTestEnvt"", 1)",Chrome 76.0.3809.100,,2019-08-26 19:31:59,2019-08-26 19:31:59,0.097s,PASSED
faker = new com.github.javafaker.Faker(),Chrome 76.0.3809.100,,2019-08-26 19:31:59,2019-08-26 19:32:00,0.620s,PASSED
name = name().fullName(),Chrome 76.0.3809.100,,2019-08-26 19:32:00,2019-08-26 19:32:00,0.022s,PASSED
firstName = name.firstName(),Chrome 76.0.3809.100,,2019-08-26 19:32:00,2019-08-26 19:32:00,0.003s,PASSED
lastName = name().lastName(),Chrome 76.0.3809.100,,2019-08-26 19:32:00,2019-08-26 19:32:00,0.004s,PASSED
email = internet.emailAddress(),Chrome 76.0.3809.100,,2019-08-26 19:32:00,2019-08-26 19:32:00,0.035s,PASSED
"openBrowser("""")",Chrome 76.0.3809.100,,2019-08-26 19:32:00,2019-08-26 19:32:05,5.084s,PASSED
maximizeWindow(),Chrome 76.0.3809.100,,2019-08-26 19:32:05,2019-08-26 19:32:06,1.100s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/setVHost""), [:], CONTINUE_ON_FAILURE)",Chrome 76.0.3809.100,/**********Setting Vhost********************/,2019-08-26 19:32:06,2019-08-26 19:32:18,12.351s,PASSED
navigateToUrl(RSURL),Chrome 76.0.3809.100,,2019-08-26 19:32:18,2019-08-26 19:32:42,23.952s,PASSED
"loginURL = UtilityMethods.concat(""https://mirandakate."", RSTestEnvt, "".com/?component=account.login-gateway"")",Chrome 76.0.3809.100,/**********Creating login on RS for new user********************/,2019-08-26 19:32:42,2019-08-26 19:32:42,0.002s,PASSED
