Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
stressSuiteRetailOrder,Chrome 77.0.3865.90,,2019-10-05 22:38:58,2019-10-05 22:52:41,13m - 42.610s,FAILED
,,,,,,
Test Cases/EditOrder-V/retailOrderBO,Chrome 77.0.3865.90,,2019-10-05 22:39:12,2019-10-05 22:52:02,12m - 50.173s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 77.0.3865.90,,2019-10-05 22:39:19,2019-10-05 22:39:21,2.282s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,2019-10-05 22:39:39,2019-10-05 22:41:59,2m - 19.399s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/backOfficeLogin""), [""BOURL"":"""", ""BOuser"":"""", ""BOpass"":""""], STOP_ON_FAILURE)",Chrome 77.0.3865.90,,2019-10-05 22:41:59,2019-10-05 22:46:35,4m - 36.417s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Home/a_Shows  Orders""))",Chrome 77.0.3865.90,,2019-10-05 22:46:35,2019-10-05 22:46:43,7.957s,PASSED
delay(1),Chrome 77.0.3865.90,,2019-10-05 22:46:43,2019-10-05 22:46:44,1.018s,PASSED
"click(findTestObject(""Page_cabi Home/a_Shows  Orders""))",Chrome 77.0.3865.90,,2019-10-05 22:46:44,2019-10-05 22:46:50,6.057s,PASSED
"click(findTestObject(""Page_cabi Home/a_retail_purchases""))",Chrome 77.0.3865.90,,2019-10-05 22:46:50,2019-10-05 22:47:21,31.161s,PASSED
delay(3),Chrome 77.0.3865.90,,2019-10-05 22:47:21,2019-10-05 22:47:24,3.013s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Home/existingCustomer""))",Chrome 77.0.3865.90,,2019-10-05 22:47:24,2019-10-05 22:47:38,13.588s,PASSED
contactNumber = 3,Chrome 77.0.3865.90,,2019-10-05 22:47:38,2019-10-05 22:47:38,0.002s,PASSED
"firstName = findTestData(""contactData"").getValue(""firstName"", contactNumber)",Chrome 77.0.3865.90,,2019-10-05 22:47:38,2019-10-05 22:47:40,1.761s,PASSED
"lastName = findTestData(""contactData"").getValue(""lastName"", contactNumber)",Chrome 77.0.3865.90,,2019-10-05 22:47:40,2019-10-05 22:47:41,1.091s,PASSED
"email = findTestData(""contactData"").getValue(""email"", contactNumber)",Chrome 77.0.3865.90,,2019-10-05 22:47:41,2019-10-05 22:47:42,0.834s,PASSED
"address1 = findTestData(""contactData"").getValue(""address1"", contactNumber)",Chrome 77.0.3865.90,,2019-10-05 22:47:42,2019-10-05 22:47:42,0.541s,PASSED
"city = findTestData(""contactData"").getValue(""city"", contactNumber)",Chrome 77.0.3865.90,,2019-10-05 22:47:42,2019-10-05 22:47:43,0.716s,PASSED
"state = findTestData(""contactData"").getValue(""state"", contactNumber)",Chrome 77.0.3865.90,,2019-10-05 22:47:43,2019-10-05 22:47:43,0.658s,PASSED
"zip = findTestData(""contactData"").getValue(""zip"", contactNumber)",Chrome 77.0.3865.90,,2019-10-05 22:47:43,2019-10-05 22:47:44,0.332s,PASSED
existingCustFName = firstName,Chrome 77.0.3865.90,,2019-10-05 22:47:44,2019-10-05 22:47:44,0.003s,PASSED
existingCustLName = lastName,Chrome 77.0.3865.90,,2019-10-05 22:47:44,2019-10-05 22:47:44,0.004s,PASSED
"space = "" """,Chrome 77.0.3865.90,,2019-10-05 22:47:44,2019-10-05 22:47:44,0.002s,PASSED
existingCust = $existingCustFName$space$existingCustLName,Chrome 77.0.3865.90,,2019-10-05 22:47:44,2019-10-05 22:47:45,0.632s,PASSED
"setText(findTestObject(""Object Repository/Page_cabi Home/input_existing_guest""), existingCust)",Chrome 77.0.3865.90,,2019-10-05 22:47:45,2019-10-05 22:48:06,21.092s,PASSED
delay(2),Chrome 77.0.3865.90,,2019-10-05 22:48:06,2019-10-05 22:48:08,2.015s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_cabi Home/input_existing_guest""), Keys.chord(ARROW_DOWN))",Chrome 77.0.3865.90,,2019-10-05 22:48:08,2019-10-05 22:48:14,6.143s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_cabi Home/input_existing_guest""), Keys.chord(ENTER))",Chrome 77.0.3865.90,,2019-10-05 22:48:14,2019-10-05 22:48:16,2.642s,PASSED
"setText(findTestObject(""Object Repository/Page_cabi Retail Store/input_email""), email)",Chrome 77.0.3865.90,,2019-10-05 22:48:16,2019-10-05 22:48:20,4.015s,PASSED
"setText(findTestObject(""Object Repository/Page_cabi Edit Customer Profile/input_Address1_address1""), address1)",Chrome 77.0.3865.90,,2019-10-05 22:48:20,2019-10-05 22:48:23,2.989s,PASSED
"setText(findTestObject(""Object Repository/Page_cabi Edit Customer Profile/input_Address2_address2""), """")",Chrome 77.0.3865.90,,2019-10-05 22:48:23,2019-10-05 22:48:24,0.656s,PASSED
"setText(findTestObject(""Object Repository/Page_cabi Edit Customer Profile/input_City_city""), city)",Chrome 77.0.3865.90,,2019-10-05 22:48:24,2019-10-05 22:48:25,1.074s,PASSED
"click(findTestObject(""Page_cabi Edit Customer Profile/span_select_a_state""))",Chrome 77.0.3865.90,,2019-10-05 22:48:25,2019-10-05 22:48:35,9.422s,PASSED
delay(1),Chrome 77.0.3865.90,,2019-10-05 22:48:35,2019-10-05 22:48:36,1.023s,PASSED
"setText(findTestObject(""Page_cabi Edit Customer Profile/input_state_postalCode""), zip)",Chrome 77.0.3865.90,,2019-10-05 22:48:36,2019-10-05 22:48:46,10.122s,PASSED
delay(5),Chrome 77.0.3865.90,,2019-10-05 22:48:46,2019-10-05 22:48:51,5.013s,PASSED
