Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EditOrderSuite,Chrome 77.0.3865.90,,2019-10-10 15:43:09,2019-10-10 15:58:36,15m - 27.763s,PASSED
,,,,,,
Test Cases/EditOrder-V/rsEditOrderPartialShip,Chrome 77.0.3865.90,,2019-10-10 15:43:09,2019-10-10 15:48:12,5m - 2.344s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 77.0.3865.90,,2019-10-10 15:43:09,2019-10-10 15:43:09,0.045s,PASSED
"callTestCase(findTestCase(""EditOrder/retailOrderBO""), [""editScenarioNumber"":5], STOP_ON_FAILURE)",Chrome 77.0.3865.90,,2019-10-10 15:43:10,2019-10-10 15:45:26,2m - 16.200s,PASSED
delay(10),Chrome 77.0.3865.90,,2019-10-10 15:45:26,2019-10-10 15:45:36,10.008s,PASSED
"callTestCase(findTestCase(""NewArrival/warehouseShipping""), [""orderId"":retailOrderID], STOP_ON_FAILURE)",Chrome 77.0.3865.90,,2019-10-10 15:45:36,2019-10-10 15:46:36,59.817s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/setVHost""), [:], STOP_ON_FAILURE)",Chrome 77.0.3865.90,,2019-10-10 15:46:36,2019-10-10 15:46:47,10.478s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/rsLogin""), [""RSURL"":"""", ""RSuser"":"""", ""RSpass"":""""], STOP_ON_FAILURE)",Chrome 77.0.3865.90,,2019-10-10 15:46:47,2019-10-10 15:47:42,55.428s,PASSED
"callTestCase(findTestCase(""EditOrder/rsOrderHistoryConfirm""), [""orderID"":"""", ""editScenarioNumber"":5], STOP_ON_FAILURE)",Chrome 77.0.3865.90,,2019-10-10 15:47:42,2019-10-10 15:48:12,29.586s,PASSED
,,,,,,
Test Cases/EditOrder-V/rsEditOrderRS,Chrome 77.0.3865.90,,2019-10-10 15:48:12,2019-10-10 15:53:16,5m - 4.133s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 77.0.3865.90,,2019-10-10 15:48:12,2019-10-10 15:48:12,0.003s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,2019-10-10 15:48:12,2019-10-10 15:48:15,2.907s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/setVHost""), [:], STOP_ON_FAILURE)",Chrome 77.0.3865.90,,2019-10-10 15:48:15,2019-10-10 15:48:24,9.267s,PASSED
