Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MicrositeTestSuite,Chrome 73.0.3683.103,,2019-04-09 18:18:01,2019-04-09 18:23:34,5m - 33.519s,PASSED
,,,,,,
Test Cases/createShow,Chrome 73.0.3683.103,,2019-04-09 18:18:01,2019-04-09 18:19:26,1m - 25.296s,PASSED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-09 18:18:02,2019-04-09 18:18:06,3.937s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-09 18:18:06,2019-04-09 18:18:07,1.147s,PASSED
"navigateToUrl(findTestData(""virtualShowData"").getValue(7, 1))",Chrome 73.0.3683.103,,2019-04-09 18:18:07,2019-04-09 18:18:16,8.326s,PASSED
"setText(findTestObject(""Page_cabi/input_username""), findTestData(""virtualShowData"").getValue(1, 1))",Chrome 73.0.3683.103,,2019-04-09 18:18:16,2019-04-09 18:18:16,0.222s,PASSED
"setText(findTestObject(""Page_cabi/input_password""), findTestData(""virtualShowData"").getValue(2, 1))",Chrome 73.0.3683.103,,2019-04-09 18:18:16,2019-04-09 18:18:16,0.173s,PASSED
"click(findTestObject(""Page_cabi/input_consultantLogin""))",Chrome 73.0.3683.103,,2019-04-09 18:18:16,2019-04-09 18:18:24,8.174s,PASSED
delay(10),Chrome 73.0.3683.103,,2019-04-09 18:18:24,2019-04-09 18:18:34,10.057s,PASSED
"verifyElementText(findTestObject(""Page_cabi/span_username""), findTestData(""virtualShowData"").getValue(17, 1))",Chrome 73.0.3683.103,,2019-04-09 18:18:34,2019-04-09 18:18:35,0.159s,PASSED
"rightClick(findTestObject(""Page_cabi Home/a_shows _orders""))",Chrome 73.0.3683.103,,2019-04-09 18:18:35,2019-04-09 18:18:35,0.246s,PASSED
"click(findTestObject(""Page_cabi Home/a_Create_A_Show""))",Chrome 73.0.3683.103,,2019-04-09 18:18:35,2019-04-09 18:18:39,3.935s,PASSED
"setText(findTestObject(""Page_cabi Create Show - Set Hostess/input_Hostess""), findTestData(""virtualShowData"").getValue(3, 1))",Chrome 73.0.3683.103,,2019-04-09 18:18:39,2019-04-09 18:18:39,0.297s,PASSED
"rightClick(findTestObject(""Page_cabi Create Show - Set Hostess/input_Hostess""))",Chrome 73.0.3683.103,,2019-04-09 18:18:39,2019-04-09 18:18:39,0.078s,PASSED
"click(findTestObject(""Page_cabi Create Show - Set Hostess/a_select_hostess""))",Chrome 73.0.3683.103,,2019-04-09 18:18:39,2019-04-09 18:18:40,0.652s,PASSED
"setText(findTestObject(""Page_cabi Create Show - Set Hostess/input_Hostess_Txt""), findTestData(""virtualShowData"").getValue(3, 1))",Chrome 73.0.3683.103,,2019-04-09 18:18:40,2019-04-09 18:18:40,0.301s,PASSED
"validateHostessAddressMsg = findWebElements(findTestObject(""Page_cabi Create Show - Set Hostess/validate_address_msg""), 5)",Chrome 73.0.3683.103,,2019-04-09 18:18:40,2019-04-09 18:18:40,0.039s,PASSED
println(validateHostessAddressMsg.size()),Chrome 73.0.3683.103,,2019-04-09 18:18:40,2019-04-09 18:18:40,0.006s,PASSED
if (validateHostessAddressMsg.isEmpty()),Chrome 73.0.3683.103,,2019-04-09 18:18:40,2019-04-09 18:18:40,0.001s,PASSED
"selectOptionByValue(findTestObject(""Page_cabi Create Show - Set Hostess/select_Choose_From_Contacts_Co-Hostess""), ""3"", true)",Chrome 73.0.3683.103,,2019-04-09 18:18:40,2019-04-09 18:18:40,0.190s,PASSED
"setText(findTestObject(""Page_cabi Create Show - Set Hostess/input_Cohostess""), findTestData(""virtualShowData"").getValue(4, 1))",Chrome 73.0.3683.103,,2019-04-09 18:18:40,2019-04-09 18:18:41,0.292s,PASSED
