Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DTYVSSuite,Chrome 78.0.3904.70,,2019-11-06 14:42:58,2019-11-06 14:45:14,2m - 15.772s,ERROR
,,,,,,
Test Cases/VirtualShow/BODTY/DTYVS,Chrome 78.0.3904.70,,2019-11-06 14:43:02,2019-11-06 14:45:13,2m - 11.515s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 78.0.3904.70,,2019-11-06 14:43:04,2019-11-06 14:43:04,0.112s,PASSED
"dataFile = ""virtualShowData""",Chrome 78.0.3904.70,,2019-11-06 14:43:07,2019-11-06 14:43:07,0.002s,PASSED
"guest1 = findTestData(dataFile).getValue(""guest1"", 1)",Chrome 78.0.3904.70,,2019-11-06 14:43:07,2019-11-06 14:43:11,3.444s,PASSED
"guest2 = findTestData(dataFile).getValue(""guest2"", 1)",Chrome 78.0.3904.70,,2019-11-06 14:43:11,2019-11-06 14:43:11,0.262s,PASSED
"hostess = findTestData(dataFile).getValue(""hostess"", 1)",Chrome 78.0.3904.70,,2019-11-06 14:43:11,2019-11-06 14:43:12,0.414s,PASSED
"cohostess = findTestData(dataFile).getValue(""cohostess"", 1)",Chrome 78.0.3904.70,,2019-11-06 14:43:12,2019-11-06 14:43:12,0.202s,PASSED
dfMM = new java.text.SimpleDateFormat(MM),Chrome 78.0.3904.70,,2019-11-06 14:43:12,2019-11-06 14:43:12,0.244s,PASSED
dfDD = new java.text.SimpleDateFormat(dd),Chrome 78.0.3904.70,,2019-11-06 14:43:12,2019-11-06 14:43:12,0.005s,PASSED
dfYYYY = new java.text.SimpleDateFormat(yyyy),Chrome 78.0.3904.70,,2019-11-06 14:43:12,2019-11-06 14:43:12,0.002s,PASSED
today = getInstance().getTime(),Chrome 78.0.3904.70,,2019-11-06 14:43:12,2019-11-06 14:43:12,0.050s,PASSED
c = Calendar.getInstance(),Chrome 78.0.3904.70,,2019-11-06 14:43:12,2019-11-06 14:43:12,0.002s,PASSED
c.setTime(today),Chrome 78.0.3904.70,,2019-11-06 14:43:12,2019-11-06 14:43:12,0.002s,PASSED
"c.add(DATE, 2)",Chrome 78.0.3904.70,,2019-11-06 14:43:12,2019-11-06 14:43:12,0.003s,PASSED
newShowDate = c.getTime(),Chrome 78.0.3904.70,,2019-11-06 14:43:12,2019-11-06 14:43:12,0.002s,PASSED
vsyear = dfYYYY.format(newShowDate),Chrome 78.0.3904.70,,2019-11-06 14:43:12,2019-11-06 14:43:12,0.003s,PASSED
vsmonth = dfMM.format(newShowDate),Chrome 78.0.3904.70,,2019-11-06 14:43:12,2019-11-06 14:43:12,0.002s,PASSED
vsday = dfDD.format(newShowDate),Chrome 78.0.3904.70,,2019-11-06 14:43:12,2019-11-06 14:43:12,0.001s,PASSED
"println(UtilityMethods.concat(""from DTY: "", vsday, "" "", vsmonth, "" "", vsyear))",Chrome 78.0.3904.70,,2019-11-06 14:43:12,2019-11-06 14:43:12,0.061s,PASSED
"callTestCase(findTestCase(""VirtualShow/createShow""), [""testEnvt"":"""", ""username"":"""", ""password"":"""", ""stylist"":"""", ""hostess"":"""", ""cohostess"":"""", ""guest1"":"""", ""guest2"":"""", ""verifyHostess"":"""", ... ], CONTINUE_ON_FAILURE)",Chrome 78.0.3904.70,,2019-11-06 14:43:12,2019-11-06 14:45:05,1m - 52.632s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Edit Show - Send Invitations/a_orders""))",Chrome 78.0.3904.70,,2019-11-06 14:45:05,2019-11-06 14:45:07,2.168s,PASSED
g1Vars = UtilityMethods.splitPersonName(guest1),Chrome 78.0.3904.70,,2019-11-06 14:45:07,2019-11-06 14:45:07,0.000s,PASSED
"g1Var = UtilityMethods.concat(g1Vars[1], "", "", g1Vars[0])",Chrome 78.0.3904.70,,2019-11-06 14:45:07,2019-11-06 14:45:07,0.000s,PASSED
"buttonPlaceOrder = UtilityMethods.createTestObject(""buttoPlaceOrder"", ""//table[@class='show-order-table']/tbody/tr/td/span[contains(text(), '"", g1Var, ""')]/parent::td/following-sibling::td[1]/button"")",Chrome 78.0.3904.70,,2019-11-06 14:45:07,2019-11-06 14:45:07,0.003s,PASSED
click(buttonPlaceOrder),Chrome 78.0.3904.70,,2019-11-06 14:45:07,2019-11-06 14:45:10,2.853s,PASSED
delay(3),Chrome 78.0.3904.70,,2019-11-06 14:45:10,2019-11-06 14:45:13,3.004s,PASSED
"DTYMsg = ""Hooray! This order is eligible for ""Direct to You"" shipping.""",Chrome 78.0.3904.70,,2019-11-06 14:45:13,2019-11-06 14:45:13,0.000s,PASSED
"println(getText(findTestObject(""Object Repository/virualShowRSVPOR/DTY/label_DtyEligibility"")))",Chrome 78.0.3904.70,,2019-11-06 14:45:13,2019-11-06 14:45:13,0.096s,PASSED
"verifyElementText(findTestObject(""Object Repository/virualShowRSVPOR/DTY/label_DtyEligibility""), DTYMsg, CONTINUE_ON_FAILURE)",Chrome 78.0.3904.70,,2019-11-06 14:45:13,2019-11-06 14:45:13,0.043s,PASSED
"executor.executeScript(""arguments[0].checked=true;"", findWebElement(findTestObject(""Object Repository/Page_cabi Home/a_same_shipping_address""), 10))",Chrome 78.0.3904.70,,2019-11-06 14:45:13,2019-11-06 14:45:13,0.022s,ERROR
