Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
OrderCreatorSuiteAddonOrderPersonal,Chrome 77.0.3865.120,,2019-10-24 13:45:44,2019-10-24 13:51:47,6m - 2.845s,PASSED
,,,,,,
Test Cases/OrderCreator/massOrderCreationAddOnOrderPersonal,Chrome 77.0.3865.120,,2019-10-24 13:45:45,2019-10-24 13:51:46,6m - 0.930s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 77.0.3865.120,,2019-10-24 13:45:46,2019-10-24 13:45:46,0.243s,PASSED
"openBrowser("""")",Chrome 77.0.3865.120,,2019-10-24 13:45:50,2019-10-24 13:46:00,10.000s,PASSED
"dataFile = ""orderCreationData""",Chrome 77.0.3865.120,,2019-10-24 13:46:00,2019-10-24 13:46:00,0.001s,PASSED
orderType = 4,Chrome 77.0.3865.120,,2019-10-24 13:46:00,2019-10-24 13:46:00,0.001s,PASSED
"noOfOrders = Integer.parseInt(findTestData(dataFile).getValue(""noOfOrders"", orderType))",Chrome 77.0.3865.120,,2019-10-24 13:46:00,2019-10-24 13:46:05,4.347s,PASSED
"ship = findTestData(dataFile).getValue(""shipping"", orderType)",Chrome 77.0.3865.120,,2019-10-24 13:46:05,2019-10-24 13:46:05,0.125s,PASSED
println(noOfOrders),Chrome 77.0.3865.120,,2019-10-24 13:46:05,2019-10-24 13:46:05,0.004s,PASSED
println(ship),Chrome 77.0.3865.120,,2019-10-24 13:46:05,2019-10-24 13:46:05,0.001s,PASSED
"for ([i = 1, i <= noOfOrders, (i++)])",Chrome 77.0.3865.120,,2019-10-24 13:46:05,2019-10-24 13:51:46,5m - 41.472s,PASSED
