Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EO4,Chrome 75.0.3770.100,,2019-06-21 16:21:06,2019-06-21 16:23:25,2m - 19.823s,FAILED
,,,,,,
Test Cases/editOrder/rsEditOrderPartialShip,Chrome 75.0.3770.100,,2019-06-21 16:21:09,2019-06-21 16:23:24,2m - 15.114s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,2019-06-21 16:21:10,2019-06-21 16:21:10,0.045s,PASSED
"callTestCase(findTestCase(""editOrder/retailOrderBO""), [""editScenarioNumber"":5], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-21 16:21:12,2019-06-21 16:23:24,2m - 12.463s,FAILED
