Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
OrderCreatorSuitePersonal,Chrome 77.0.3865.120,,2019-10-24 13:45:45,2019-10-24 13:47:55,2m - 10.475s,FAILED
,,,,,,
Test Cases/OrderCreator/massOrderCreationPersonal,Chrome 77.0.3865.120,,2019-10-24 13:45:46,2019-10-24 13:47:54,2m - 8.029s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 77.0.3865.120,,2019-10-24 13:45:48,2019-10-24 13:45:48,0.184s,PASSED
"openBrowser("""")",Chrome 77.0.3865.120,,2019-10-24 13:45:50,2019-10-24 13:45:59,8.754s,PASSED
"dataFile = ""orderCreationData""",Chrome 77.0.3865.120,,2019-10-24 13:45:59,2019-10-24 13:45:59,0.003s,PASSED
orderType = 1,Chrome 77.0.3865.120,,2019-10-24 13:45:59,2019-10-24 13:45:59,0.001s,PASSED
"noOfOrders = Integer.parseInt(findTestData(dataFile).getValue(""noOfOrders"", orderType))",Chrome 77.0.3865.120,,2019-10-24 13:45:59,2019-10-24 13:46:03,4.083s,PASSED
"ship = findTestData(dataFile).getValue(""shipping"", orderType)",Chrome 77.0.3865.120,,2019-10-24 13:46:03,2019-10-24 13:46:03,0.092s,PASSED
println(noOfOrders),Chrome 77.0.3865.120,,2019-10-24 13:46:03,2019-10-24 13:46:03,0.005s,PASSED
println(ship),Chrome 77.0.3865.120,,2019-10-24 13:46:03,2019-10-24 13:46:03,0.001s,PASSED
"for ([i = 1, i <= noOfOrders, (i++)])",Chrome 77.0.3865.120,,2019-10-24 13:46:03,2019-10-24 13:47:54,1m - 51.012s,FAILED
