Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EditOrderSuite,Chrome 76.0.3809.132,,2019-09-18 19:26:48,2019-09-18 19:33:57,7m - 9.331s,FAILED
,,,,,,
Test Cases/EditOrder-V/rsEditOrderDonation,Chrome 76.0.3809.132,,2019-09-18 19:26:48,2019-09-18 19:30:45,3m - 56.754s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.132,,2019-09-18 19:26:48,2019-09-18 19:26:48,0.046s,PASSED
"callTestCase(findTestCase(""EditOrder/retailOrderBO""), [""editScenarioNumber"":4], STOP_ON_FAILURE)",Chrome 76.0.3809.132,,2019-09-18 19:26:48,2019-09-18 19:29:13,2m - 24.960s,PASSED
delay(10),Chrome 76.0.3809.132,,2019-09-18 19:29:13,2019-09-18 19:29:23,10.004s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/rsLogin""), [""RSURL"":"""", ""RSuser"":"""", ""RSpass"":""""], STOP_ON_FAILURE)",Chrome 76.0.3809.132,,2019-09-18 19:29:23,2019-09-18 19:30:20,56.571s,PASSED
"callTestCase(findTestCase(""EditOrder/rsOrderHistoryConfirm""), [""orderID"":"""", ""editScenarioNumber"":4], STOP_ON_FAILURE)",Chrome 76.0.3809.132,,2019-09-18 19:30:20,2019-09-18 19:30:45,24.798s,PASSED
,,,,,,
Test Cases/EditOrder-V/rsEditOrderAddNewItems,Chrome 76.0.3809.132,,2019-09-18 19:30:45,2019-09-18 19:33:56,3m - 11.400s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.132,,2019-09-18 19:30:45,2019-09-18 19:30:45,0.003s,PASSED
"openBrowser("""")",Chrome 76.0.3809.132,,2019-09-18 19:30:45,2019-09-18 19:30:48,2.804s,PASSED
"callTestCase(findTestCase(""EditOrder/retailOrderRS""), [""addOnStyle"":""""], STOP_ON_FAILURE)",Chrome 76.0.3809.132,,2019-09-18 19:30:48,2019-09-18 19:33:56,3m - 8.271s,FAILED
