Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
NewArrivalsSuite1,Chrome 78.0.3904.97,,2019-11-20 18:28:17,2019-11-20 18:29:17,59.589s,FAILED
,,,,,,
Test Cases/NA_Timezone_Separated/BOPersonal1,Chrome 78.0.3904.97,,2019-11-20 18:28:17,2019-11-20 18:29:16,58.379s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 78.0.3904.97,,2019-11-20 18:28:18,2019-11-20 18:28:18,0.052s,PASSED
"openBrowser("""")",Chrome 78.0.3904.97,,2019-11-20 18:28:18,2019-11-20 18:28:23,4.496s,PASSED
"for ([timeRow = 1, timeRow <= 1, (timeRow++)])",Chrome 78.0.3904.97,,2019-11-20 18:28:23,2019-11-20 18:29:16,53.212s,FAILED
