Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EditOrderTestSuit,Chrome 75.0.3770.100,,2019-06-27 13:15:06,2019-06-27 13:33:27,18m - 20.201s,FAILED
,,,,,,
Test Cases/editOrder/rsEditOrderSimple,Chrome 75.0.3770.100,,2019-06-27 13:15:07,2019-06-27 13:19:18,4m - 10.417s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,2019-06-27 13:15:08,2019-06-27 13:15:08,0.084s,PASSED
"callTestCase(findTestCase(""editOrder/retailOrderBO""), [""editScenarioNumber"":1], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-27 13:15:08,2019-06-27 13:17:24,2m - 15.658s,PASSED
delay(10),Chrome 75.0.3770.100,,2019-06-27 13:17:24,2019-06-27 13:17:34,10.010s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/setVHost""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-27 13:17:34,2019-06-27 13:17:46,11.645s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/rsLogin""), [""RSURL"":"""", ""RSuser"":"""", ""RSpass"":""""], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-27 13:17:46,2019-06-27 13:18:43,57.712s,PASSED
"callTestCase(findTestCase(""editOrder/rsOrderHistoryConfirm""), [""orderID"":"""", ""editScenarioNumber"":1], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-27 13:18:43,2019-06-27 13:19:18,34.432s,FAILED
,,,,,,
Test Cases/editOrder/rsEditOrderDonation,Chrome 75.0.3770.100,,2019-06-27 13:19:18,2019-06-27 13:23:21,4m - 3.480s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,2019-06-27 13:19:18,2019-06-27 13:19:18,0.004s,PASSED
"callTestCase(findTestCase(""editOrder/retailOrderBO""), [""editScenarioNumber"":4], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-27 13:19:18,2019-06-27 13:21:26,2m - 7.502s,PASSED
delay(10),Chrome 75.0.3770.100,,2019-06-27 13:21:26,2019-06-27 13:21:36,10.002s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/setVHost""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-27 13:21:36,2019-06-27 13:21:46,9.957s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/rsLogin""), [""RSURL"":"""", ""RSuser"":"""", ""RSpass"":""""], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-27 13:21:46,2019-06-27 13:22:42,55.968s,PASSED
"callTestCase(findTestCase(""editOrder/rsOrderHistoryConfirm""), [""orderID"":"""", ""editScenarioNumber"":4], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-27 13:22:42,2019-06-27 13:23:21,39.451s,FAILED
,,,,,,
Test Cases/editOrder/rsEditOrderGiftCard,Chrome 75.0.3770.100,,2019-06-27 13:23:21,2019-06-27 13:28:14,4m - 53.268s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,2019-06-27 13:23:21,2019-06-27 13:23:21,0.004s,PASSED
"callTestCase(findTestCase(""editOrder/retailOrderBO""), [""editScenarioNumber"":3], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-27 13:23:22,2019-06-27 13:25:50,2m - 27.827s,PASSED
delay(10),Chrome 75.0.3770.100,,2019-06-27 13:25:50,2019-06-27 13:26:00,10.005s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/setVHost""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-27 13:26:00,2019-06-27 13:26:14,14.402s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/rsLogin""), [""RSURL"":"""", ""RSuser"":"""", ""RSpass"":""""], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-27 13:26:14,2019-06-27 13:28:14,2m - 0.421s,FAILED
,,,,,,
Test Cases/editOrder/rsEditOrderPartialShip,Chrome 75.0.3770.100,,2019-06-27 13:28:14,2019-06-27 13:33:25,5m - 10.914s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,2019-06-27 13:28:14,2019-06-27 13:28:14,0.000s,PASSED
"callTestCase(findTestCase(""editOrder/retailOrderBO""), [""editScenarioNumber"":5], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-27 13:28:15,2019-06-27 13:31:10,2m - 55.209s,PASSED
delay(10),Chrome 75.0.3770.100,,2019-06-27 13:31:10,2019-06-27 13:31:20,10.001s,PASSED
"callTestCase(findTestCase(""NewArrival/warehouseShipping""), [""orderId"":retailOrderID], STOP_ON_FAILURE)",Chrome 75.0.3770.100,,2019-06-27 13:31:20,2019-06-27 13:33:25,2m - 5.077s,FAILED
