Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
stressSuiteRetailOrder,Chrome 77.0.3865.90,,2019-10-05 22:36:20,2019-10-05 22:52:41,16m - 20.809s,PASSED
,,,,,,
Test Cases/EditOrder-V/retailOrderBO,Chrome 77.0.3865.90,,2019-10-05 22:36:30,2019-10-05 22:51:53,15m - 23.054s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 77.0.3865.90,,2019-10-05 22:36:35,2019-10-05 22:36:37,1.302s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,2019-10-05 22:36:51,2019-10-05 22:40:56,4m - 5.471s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/backOfficeLogin""), [""BOURL"":"""", ""BOuser"":"""", ""BOpass"":""""], STOP_ON_FAILURE)",Chrome 77.0.3865.90,,2019-10-05 22:40:56,2019-10-05 22:45:57,5m - 1.047s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Home/a_Shows  Orders""))",Chrome 77.0.3865.90,,2019-10-05 22:45:57,2019-10-05 22:45:59,1.538s,PASSED
delay(1),Chrome 77.0.3865.90,,2019-10-05 22:45:59,2019-10-05 22:46:00,1.012s,PASSED
"click(findTestObject(""Page_cabi Home/a_Shows  Orders""))",Chrome 77.0.3865.90,,2019-10-05 22:46:00,2019-10-05 22:46:05,4.608s,PASSED
"click(findTestObject(""Page_cabi Home/a_retail_purchases""))",Chrome 77.0.3865.90,,2019-10-05 22:46:05,2019-10-05 22:46:30,25.856s,PASSED
delay(3),Chrome 77.0.3865.90,,2019-10-05 22:46:30,2019-10-05 22:46:33,3.018s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Home/existingCustomer""))",Chrome 77.0.3865.90,,2019-10-05 22:46:33,2019-10-05 22:46:39,5.643s,PASSED
contactNumber = 3,Chrome 77.0.3865.90,,2019-10-05 22:46:39,2019-10-05 22:46:39,0.002s,PASSED
"firstName = findTestData(""contactData"").getValue(""firstName"", contactNumber)",Chrome 77.0.3865.90,,2019-10-05 22:46:39,2019-10-05 22:46:40,0.491s,PASSED
