Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
DTYSuite,Chrome 76.0.3809.132,,2019-09-19 17:12:39,2019-09-19 17:37:03,24m - 23.934s,FAILED
,,,,,,
Test Cases/VirtualShow/BODTY/DTY,Chrome 76.0.3809.132,,2019-09-19 17:12:40,2019-09-19 17:22:59,10m - 19.722s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.132,,2019-09-19 17:12:40,2019-09-19 17:12:40,0.029s,PASSED
"dataFile = ""virtualShowData""",Chrome 76.0.3809.132,,2019-09-19 17:12:41,2019-09-19 17:12:41,0.002s,PASSED
"guest1 = findTestData(dataFile).getValue(""guest1"", 1)",Chrome 76.0.3809.132,,2019-09-19 17:12:41,2019-09-19 17:12:42,1.282s,PASSED
"guest2 = findTestData(dataFile).getValue(""guest2"", 1)",Chrome 76.0.3809.132,,2019-09-19 17:12:42,2019-09-19 17:12:42,0.097s,PASSED
"hostess = findTestData(dataFile).getValue(""hostess"", 1)",Chrome 76.0.3809.132,,2019-09-19 17:12:42,2019-09-19 17:12:42,0.073s,PASSED
"cohostess = findTestData(dataFile).getValue(""cohostess"", 1)",Chrome 76.0.3809.132,,2019-09-19 17:12:42,2019-09-19 17:12:43,0.090s,PASSED
dfMM = new java.text.SimpleDateFormat(MM),Chrome 76.0.3809.132,,2019-09-19 17:12:43,2019-09-19 17:12:43,0.039s,PASSED
dfDD = new java.text.SimpleDateFormat(dd),Chrome 76.0.3809.132,,2019-09-19 17:12:43,2019-09-19 17:12:43,0.004s,PASSED
dfYYYY = new java.text.SimpleDateFormat(yyyy),Chrome 76.0.3809.132,,2019-09-19 17:12:43,2019-09-19 17:12:43,0.001s,PASSED
today = getInstance().getTime(),Chrome 76.0.3809.132,,2019-09-19 17:12:43,2019-09-19 17:12:43,0.034s,PASSED
c = Calendar.getInstance(),Chrome 76.0.3809.132,,2019-09-19 17:12:43,2019-09-19 17:12:43,0.002s,PASSED
c.setTime(today),Chrome 76.0.3809.132,,2019-09-19 17:12:43,2019-09-19 17:12:43,0.010s,PASSED
"c.add(DATE, 2)",Chrome 76.0.3809.132,,2019-09-19 17:12:43,2019-09-19 17:12:43,0.004s,PASSED
newShowDate = c.getTime(),Chrome 76.0.3809.132,,2019-09-19 17:12:43,2019-09-19 17:12:43,0.002s,PASSED
vsyear = dfYYYY.format(newShowDate),Chrome 76.0.3809.132,,2019-09-19 17:12:43,2019-09-19 17:12:43,0.013s,PASSED
vsmonth = dfMM.format(newShowDate),Chrome 76.0.3809.132,,2019-09-19 17:12:43,2019-09-19 17:12:43,0.002s,PASSED
vsday = dfDD.format(newShowDate),Chrome 76.0.3809.132,,2019-09-19 17:12:43,2019-09-19 17:12:43,0.009s,PASSED
"println(UtilityMethods.concat(""from DTY: "", vsday, "" "", vsmonth, "" "", vsyear))",Chrome 76.0.3809.132,,2019-09-19 17:12:43,2019-09-19 17:12:43,0.029s,PASSED
"callTestCase(findTestCase(""VirtualShow/createAPhysicalShow""), [""BOURL"":"""", ""BOuser"":"""", ""BOpass"":"""", ""hostess"":"""", ""cohostess"":"""", ""vsday"":vsday, ""vsmonth"":vsmonth, ""vsyear"":vsyear], STOP_ON_FAILURE)",Chrome 76.0.3809.132,,2019-09-19 17:12:43,2019-09-19 17:14:14,1m - 31.754s,PASSED
"click(findTestObject(""Object Repository/virualShowRSVPOR/Page_cabi Edit Show - Send Invitations/a_orders""))",Chrome 76.0.3809.132,,2019-09-19 17:14:15,2019-09-19 17:14:16,1.453s,PASSED
g1Vars = UtilityMethods.splitPersonName(guest1),Chrome 76.0.3809.132,,2019-09-19 17:14:16,2019-09-19 17:14:16,0.001s,PASSED
"g1Var = UtilityMethods.concat(g1Vars[1], "", "", g1Vars[0])",Chrome 76.0.3809.132,,2019-09-19 17:14:16,2019-09-19 17:14:16,0.003s,PASSED
"buttonPlaceOrder = UtilityMethods.createTestObject(""buttoPlaceOrder"", ""//table[@class='show-order-table']/tbody/tr/td/span[contains(text(), '"", g1Var, ""')]/parent::td/following-sibling::td[1]/button"")",Chrome 76.0.3809.132,,2019-09-19 17:14:16,2019-09-19 17:14:16,0.002s,PASSED
click(buttonPlaceOrder),Chrome 76.0.3809.132,,2019-09-19 17:14:16,2019-09-19 17:14:18,2.406s,PASSED
delay(3),Chrome 76.0.3809.132,,2019-09-19 17:14:18,2019-09-19 17:14:21,3.004s,PASSED
"DTYMsg = ""Hooray! This order is eligible for ""Direct to You"" shipping.""",Chrome 76.0.3809.132,,2019-09-19 17:14:21,2019-09-19 17:14:21,0.000s,PASSED
"println(getText(findTestObject(""Object Repository/virualShowRSVPOR/DTY/label_DtyEligibility"")))",Chrome 76.0.3809.132,,2019-09-19 17:14:21,2019-09-19 17:14:21,0.047s,PASSED
"verifyElementText(findTestObject(""Object Repository/virualShowRSVPOR/DTY/label_DtyEligibility""), DTYMsg, CONTINUE_ON_FAILURE)",Chrome 76.0.3809.132,,2019-09-19 17:14:21,2019-09-19 17:14:21,0.036s,PASSED
"check(findTestObject(""Object Repository/Page_cabi Home/a_same_shipping_address""))",Chrome 76.0.3809.132,,2019-09-19 17:14:21,2019-09-19 17:14:22,0.048s,PASSED
delay(3),Chrome 76.0.3809.132,,2019-09-19 17:14:22,2019-09-19 17:14:25,3.005s,PASSED
driver = getWebDriver(),Chrome 76.0.3809.132,,2019-09-19 17:14:25,2019-09-19 17:14:25,0.001s,PASSED
executor = driver,Chrome 76.0.3809.132,,2019-09-19 17:14:25,2019-09-19 17:14:25,0.001s,PASSED
"executor.executeScript(""arguments[0].click();"", findWebElement(findTestObject(""Object Repository/Page_cabi Home/a_order_items""), 5))",Chrome 76.0.3809.132,,2019-09-19 17:14:25,2019-09-19 17:14:25,0.039s,PASSED
"click(findTestObject(""Object Repository/Page_cabi Retail Store/span_quick_entry""))",Chrome 76.0.3809.132,,2019-09-19 17:14:25,2019-09-19 17:14:28,3.803s,PASSED
delay(3),Chrome 76.0.3809.132,,2019-09-19 17:14:28,2019-09-19 17:14:31,3.003s,PASSED
