Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
MicrositeTestSuite,Chrome 73.0.3683.103,,2019-04-09 12:37:08,2019-04-09 12:39:09,2m - 1.709s,FAILED
,,,,,,
Test Cases/createShow,Chrome 73.0.3683.103,,2019-04-09 12:37:09,2019-04-09 12:38:05,56.184s,FAILED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-09 12:37:10,2019-04-09 12:37:14,4.718s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-09 12:37:14,2019-04-09 12:37:16,1.161s,PASSED
"navigateToUrl(findTestData(""virtualShowData"").getValue(7, 1))",Chrome 73.0.3683.103,,2019-04-09 12:37:16,2019-04-09 12:37:25,9.098s,PASSED
"setText(findTestObject(""Page_cabi/input_username""), findTestData(""virtualShowData"").getValue(1, 1))",Chrome 73.0.3683.103,,2019-04-09 12:37:25,2019-04-09 12:37:25,0.268s,PASSED
"setEncryptedText(findTestObject(""Page_cabi/input_password""), ""B/N/DIt9VtgMeGq7IFnfMA=="")",Chrome 73.0.3683.103,,2019-04-09 12:37:25,2019-04-09 12:37:25,0.188s,PASSED
"click(findTestObject(""Page_cabi/input_consultantLogin""))",Chrome 73.0.3683.103,,2019-04-09 12:37:25,2019-04-09 12:37:39,13.893s,PASSED
delay(10),Chrome 73.0.3683.103,,2019-04-09 12:37:39,2019-04-09 12:37:49,10.038s,PASSED
"verifyElementText(findTestObject(""Page_cabi/span_username""), findTestData(""virtualShowData"").getValue(17, 1))",Chrome 73.0.3683.103,,2019-04-09 12:37:49,2019-04-09 12:37:49,0.160s,PASSED
"rightClick(findTestObject(""Page_cabi Home/a_shows _orders""))",Chrome 73.0.3683.103,,2019-04-09 12:37:49,2019-04-09 12:37:49,0.159s,PASSED
"click(findTestObject(""Page_cabi Home/a_Create_A_Show""))",Chrome 73.0.3683.103,,2019-04-09 12:37:49,2019-04-09 12:37:56,6.305s,PASSED
"setText(findTestObject(""Page_cabi Create Show - Set Hostess/input_Hostess""), findTestData(""virtualShowData"").getValue(3, 1))",Chrome 73.0.3683.103,,2019-04-09 12:37:56,2019-04-09 12:37:56,0.295s,PASSED
"rightClick(findTestObject(""Page_cabi Create Show - Set Hostess/input_Hostess""))",Chrome 73.0.3683.103,,2019-04-09 12:37:56,2019-04-09 12:37:56,0.054s,PASSED
"click(findTestObject(""Page_cabi Create Show - Set Hostess/a_select_hostess""))",Chrome 73.0.3683.103,,2019-04-09 12:37:56,2019-04-09 12:37:58,1.636s,PASSED
"setText(findTestObject(""Page_cabi Create Show - Set Hostess/input_Hostess_Txt""), findTestData(""virtualShowData"").getValue(3, 1))",Chrome 73.0.3683.103,,2019-04-09 12:37:58,2019-04-09 12:37:58,0.228s,PASSED
"selectOptionByValue(findTestObject(""Page_cabi Create Show - Set Hostess/select_Choose_From_Contacts_Co-Hostess""), ""3"", true)",Chrome 73.0.3683.103,,2019-04-09 12:37:58,2019-04-09 12:37:58,0.172s,PASSED
"setText(findTestObject(""Page_cabi Create Show - Set Hostess/input_Cohostess""), findTestData(""virtualShowData"").getValue(4, 1))",Chrome 73.0.3683.103,,2019-04-09 12:37:58,2019-04-09 12:37:58,0.326s,PASSED
"rightClick(findTestObject(""Page_cabi Create Show - Set Hostess/input_Cohostess""))",Chrome 73.0.3683.103,,2019-04-09 12:37:58,2019-04-09 12:37:59,0.085s,PASSED
"rightClick(findTestObject(""Page_cabi Create Show - Set Hostess/input_Cohostess""))",Chrome 73.0.3683.103,,2019-04-09 12:37:59,2019-04-09 12:37:59,0.068s,PASSED
"click(findTestObject(""Page_cabi Create Show - Set Hostess/a_select_cohostess""))",Chrome 73.0.3683.103,,2019-04-09 12:37:59,2019-04-09 12:37:59,0.645s,PASSED
"setText(findTestObject(""Page_cabi Create Show - Set Hostess/input_Cohostess""), findTestData(""virtualShowData"").getValue(4, 1))",Chrome 73.0.3683.103,,2019-04-09 12:37:59,2019-04-09 12:38:00,0.285s,PASSED
"click(findTestObject(""Page_cabi Create Show - Set Hostess/input_next""))",Chrome 73.0.3683.103,,2019-04-09 12:38:00,2019-04-09 12:38:00,0.075s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-09 12:38:00,2019-04-09 12:38:05,5.004s,PASSED
"click(findTestObject(""Page_cabi Create Show - Time and Place/check_Virtual_Show""))",Chrome 73.0.3683.103,,2019-04-09 12:38:05,2019-04-09 12:38:05,0.207s,FAILED
,,,,,,
Test Cases/micrositeRSVPValidUser,Chrome 73.0.3683.103,,2019-04-09 12:38:05,2019-04-09 12:39:09,1m - 3.690s,FAILED
"openBrowser("""")",Chrome 73.0.3683.103,,2019-04-09 12:38:05,2019-04-09 12:38:08,2.868s,PASSED
maximizeWindow(),Chrome 73.0.3683.103,,2019-04-09 12:38:08,2019-04-09 12:38:09,1.143s,PASSED
"navigateToUrl(findTestData(""virtualShowData"").getValue(1, 2))",Chrome 73.0.3683.103,,2019-04-09 12:38:09,2019-04-09 12:38:26,16.035s,PASSED
delay(10),Chrome 73.0.3683.103,,2019-04-09 12:38:26,2019-04-09 12:38:36,10.009s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Show microsite - Cabi Fall 2018 Collection/h1_Youre invited (1)""), ""You're invited"")",Chrome 73.0.3683.103,,2019-04-09 12:38:36,2019-04-09 12:39:09,33.003s,FAILED
