Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EditOrderTestSuit,Chrome 75.0.3770.142,,2019-07-30 14:58:26,2019-07-30 15:05:17,6m - 50.824s,FAILED
,,,,,,
Test Cases/editOrder/rsEditOrderRS,Chrome 75.0.3770.142,,2019-07-30 14:58:28,2019-07-30 15:05:15,6m - 47.198s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.142,,2019-07-30 14:58:29,2019-07-30 14:58:30,0.241s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,,2019-07-30 14:58:31,2019-07-30 14:58:41,9.463s,PASSED
"callTestCase(findTestCase(""TestCaseUtilities/setVHost""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-30 14:58:41,2019-07-30 14:59:00,19.539s,PASSED
"callTestCase(findTestCase(""editOrder/retailOrderRS""), [""addOnStyle"":""""], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-30 14:59:00,2019-07-30 15:03:13,4m - 12.380s,PASSED
"verifyElementText(findTestObject(""Object Repository/ReplicatedSite/h1_thanks_msg""), ""Thanks for placing your order!"")",Chrome 75.0.3770.142,,2019-07-30 15:03:13,2019-07-30 15:03:13,0.306s,PASSED
"orderID = getText(findTestObject(""Object Repository/ReplicatedSite/span_rs_orderid""))",Chrome 75.0.3770.142,,2019-07-30 15:03:13,2019-07-30 15:03:13,0.199s,PASSED
"editOrderButton = findWebElements(findTestObject(""Object Repository/ReplicatedSite/div_edit_order_rs""), 5)",Chrome 75.0.3770.142,,2019-07-30 15:03:13,2019-07-30 15:03:13,0.091s,PASSED
assert editOrderButton.size() > 0,Chrome 75.0.3770.142,,2019-07-30 15:03:13,2019-07-30 15:03:13,0.005s,PASSED
"click(findTestObject(""Object Repository/ReplicatedSite/div_edit_order_rs""))",Chrome 75.0.3770.142,,2019-07-30 15:03:13,2019-07-30 15:03:14,0.251s,PASSED
delay(10),Chrome 75.0.3770.142,,2019-07-30 15:03:14,2019-07-30 15:03:24,10.008s,PASSED
"updateButton = findWebElements(findTestObject(""Object Repository/ReplicatedSite/a_update_order""), 1)",Chrome 75.0.3770.142,,2019-07-30 15:03:24,2019-07-30 15:03:35,11.564s,PASSED
assert updateButton.size() > 0,Chrome 75.0.3770.142,,2019-07-30 15:03:35,2019-07-30 15:03:35,0.001s,PASSED
"click(findTestObject(""Object Repository/ReplicatedSite/a_update_order""))",Chrome 75.0.3770.142,,2019-07-30 15:03:35,2019-07-30 15:03:36,0.863s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-07-30 15:03:36,2019-07-30 15:03:41,5.008s,PASSED
"callTestCase(findTestCase(""editOrder/rsUpdateOrder""), [:], STOP_ON_FAILURE)",Chrome 75.0.3770.142,,2019-07-30 15:03:41,2019-07-30 15:04:49,1m - 8.262s,PASSED
delay(3),Chrome 75.0.3770.142,,2019-07-30 15:04:49,2019-07-30 15:04:52,3.008s,PASSED
"click(findTestObject(""Object Repository/ReplicatedSite/a_cancel_edit""))",Chrome 75.0.3770.142,,2019-07-30 15:04:52,2019-07-30 15:04:53,0.665s,PASSED
"cancelEditButton = findWebElements(findTestObject(""Object Repository/ReplicatedSite/h2_sure_to_cancel_edit""), 1)",Chrome 75.0.3770.142,,2019-07-30 15:04:53,2019-07-30 15:04:53,0.131s,PASSED
assert cancelEditButton.size() > 0,Chrome 75.0.3770.142,,2019-07-30 15:04:53,2019-07-30 15:04:53,0.002s,PASSED
"click(findTestObject(""ReplicatedSite/button_yes_cancel_edit""))",Chrome 75.0.3770.142,,2019-07-30 15:04:53,2019-07-30 15:04:53,0.341s,PASSED
"xpath = UtilityMethods.concat(""//span[contains(text(), '"", orderID, ""')]/parent::div/parent::div/div[@class='table-row-edit-order']"")",Chrome 75.0.3770.142,,2019-07-30 15:04:53,2019-07-30 15:04:53,0.003s,PASSED
to = new com.kms.katalon.core.testobject.TestObject(a_edit_link),Chrome 75.0.3770.142,,2019-07-30 15:04:53,2019-07-30 15:04:53,0.001s,PASSED
"to.addProperty(""xpath"", EQUALS, xpath)",Chrome 75.0.3770.142,,2019-07-30 15:04:53,2019-07-30 15:04:53,0.001s,PASSED
"editButton = findWebElements(to, 1)",Chrome 75.0.3770.142,,2019-07-30 15:04:53,2019-07-30 15:05:15,21.760s,PASSED
assert editButton.size() > 0,Chrome 75.0.3770.142,,2019-07-30 15:05:15,2019-07-30 15:05:15,0.097s,FAILED
